col1,RA,Dec,isStageOne,isStageTwo,isStageThree,isStageFour
6421,247.7922003,12.775671699999998,false,false,false,false
6422,247.8228067,12.7827273,false,false,false,false
6423,247.8101981,12.795222,false,false,false,false
6424,247.7928973,12.7986466,false,false,false,false
6425,247.77668230000003,12.8060416,false,false,false,false
6426,202.4216944,-43.5227676,false,false,false,false
6427,202.4197708,-43.5158653,false,false,false,false
6428,202.4168355,-43.4973295,false,false,false,false
6429,146.2392564,9.5280472,false,false,false,false
6430,218.5426994,33.563111600000006,false,false,false,false
6431,218.536548,33.5657307,false,false,false,false
6432,218.51107740000003,33.581115399999995,false,false,false,false
6433,218.5760978,33.5821666,false,false,false,false
6434,218.5175346,33.5870105,false,false,false,false
6435,218.5546959,33.5872264,false,false,false,false
6436,218.52004790000004,33.5877374,false,false,false,false
6437,218.5795294,33.590450700000005,false,false,false,false
6438,218.5244694,33.612488299999995,false,false,false,false
6439,218.5305967,33.6132662,false,false,false,false
6440,218.529453,33.6142936,false,false,false,false
6441,12.246934800000002,-25.017566,false,false,false,false
6442,189.1881858,62.2708752,false,false,false,false
6443,53.0283929,-27.756607899999995,false,false,false,false
6444,218.5107019,33.5994795,false,false,false,false
6445,218.5343605,33.6133846,false,false,false,false
6446,218.5314386,33.6177487,false,false,false,false
6447,200.4638914,-42.5607355,false,false,false,false
6448,53.23615529999999,-27.8886615,false,false,false,false
6449,189.1529632,62.2288811,false,false,false,false
6450,150.0568178,2.40891,false,false,false,false
6451,150.0418877,2.4094612,false,false,false,false
6452,150.0424814,2.433767,false,false,false,false
6453,186.744247,23.8186083,false,false,false,false
6454,186.7747365,23.8598773,false,false,false,false
6455,149.92672439999996,1.9849937,false,false,false,false
6456,149.9414955,1.9886279,false,false,false,false
6457,149.9299176,1.9903962,false,false,false,false
6458,150.2422627,1.8911529,false,false,false,false
6459,150.2355629,1.8917948,false,false,false,false
6460,150.21706310000005,1.9167687,false,false,false,false
6461,150.2420281,1.9237293,false,false,false,false
6462,150.2480394,1.9247136,false,false,false,false
6463,150.2284759,1.9384186,false,false,false,false
6464,53.01644930000001,-27.8520173,false,false,false,false
6465,215.2538884,53.1421157,false,false,false,false
6466,223.22612,58.0242292,false,false,false,false
6467,223.2591786,58.0271585,false,false,false,false
6468,223.2073186,58.0342356,false,false,false,false
6469,223.2075546,58.04200820000001,false,false,false,false
6470,223.2123069,58.049798,false,false,false,false
6471,223.1929812,58.0529826,false,false,false,false
6472,223.2372872,58.0529879,false,false,false,false
6473,223.1934063,58.0654505,false,false,false,false
6474,223.2839659,58.0632311,false,false,false,false
6475,149.9385912,2.5054592,false,false,false,false
6476,149.93919350000004,2.5152797,false,false,false,false
6477,149.9314983,2.5197453,false,false,false,false
6478,149.93402319999996,2.5200879,false,false,false,false
6479,149.9346538,2.5276671000000004,false,false,false,false
6480,149.9645976,2.5237707,false,false,false,false
6481,53.1852,-27.7781295,false,false,false,false
6482,214.7656077,52.847945,false,false,false,false
6483,175.2042757,-26.504824,false,false,false,false
6484,175.1753549,-26.498396000000003,false,false,false,false
6485,175.1683369,-26.4862813,false,false,false,false
6486,175.1878366,-26.4852837,false,false,false,false
6487,175.1530789,-26.4833729,false,false,false,false
6488,175.1835007,-26.4814842,false,false,false,false
6489,200.034906,70.0641037,false,false,false,false
6490,200.128824,70.06516500000001,false,false,false,false
6491,200.017638,70.0703459,false,false,false,false
6492,199.9689132,70.0826708,false,false,false,false
6493,199.9726151,70.0913522,false,false,false,false
6494,200.0807381,70.10393359999999,false,false,false,false
6495,200.0938058,70.0982646,false,false,false,false
6496,149.0170212,68.88017990000002,false,false,false,false
6497,148.9566437,68.88188259999998,false,false,false,false
6498,164.89734860000004,-12.8915374,false,false,false,false
6499,164.9031236,-12.8813866,false,false,false,false
6500,164.8988625,-12.8788609,false,false,false,false
6501,164.89888059999996,-12.8781767,false,false,false,false
6502,164.9052035,-12.863109,false,false,false,false
6503,164.8734131,-12.8573738,false,false,false,false
6504,164.8977198,-12.8501668,false,false,false,false
6505,115.3653977,65.2501907,false,false,false,false
6506,53.2549394,-27.9237094,false,false,false,false
6507,186.7258391,33.5480109,false,false,false,false
6508,186.7264952,33.564043100000006,false,false,false,false
6509,201.8954361,-31.4155108,false,false,false,false
6510,201.8851544,-31.366632,false,false,false,false
6511,59.7174229,-29.957727,false,false,false,false
6512,59.72700129999999,-29.9537864,false,false,false,false
6513,59.7496665,-29.9420983,false,false,false,false
6514,59.6968134,-29.9408177,false,false,false,false
6515,59.7316532,-29.93676880000001,false,false,false,false
6516,59.7435129,-29.9366077,false,false,false,false
6517,59.7103207,-29.9339873,false,false,false,false
6518,59.73686410000001,-29.9291343,false,false,false,false
6519,59.7256703,-29.9178527,false,false,false,false
6520,59.7455348,-29.91709010000001,false,false,false,false
6521,59.7182167,-29.9159146,false,false,false,false
6522,59.7475124,-29.9136191,false,false,false,false
6523,59.7278657,-29.9124955,false,false,false,false
6524,59.71333900000001,-29.90986980000001,false,false,false,false
6525,59.7109225,-29.9052837,false,false,false,false
6526,292.9572767,-26.5804343,false,false,false,false
6527,8.2380581,48.3854685,false,false,false,false
6528,8.234346400000002,48.3882447,false,false,false,false
6529,137.7975899,17.756536399999995,false,false,false,false
6530,137.8001644,17.7614033,false,false,false,false
6531,137.8202071,17.7743932,false,false,false,false
6532,137.8144705,17.7786547,false,false,false,false
6533,137.82863569999998,17.7801959,false,false,false,false
6534,137.8133985,17.7933457,false,false,false,false
6535,137.82565590000002,17.7950461,false,false,false,false
6536,137.8244765,17.7985144,false,false,false,false
6537,150.5024406,2.1212418,false,false,false,false
6538,150.4705994,2.1233951,false,false,false,false
6539,150.4974243,2.1251076,false,false,false,false
6540,150.49549380000005,2.1488115000000003,false,false,false,false
6541,150.4725184,2.1561423,false,false,false,false
6542,150.4921355,2.1675103,false,false,false,false
6543,150.47852880000005,2.1655697,false,false,false,false
6544,189.3159657,26.2120164,false,false,false,false
6545,189.3101412,26.2183964,false,false,false,false
6546,189.3131234,26.2309615,false,false,false,false
6547,189.2838881,26.1794955,false,false,false,false
6548,189.3250363,26.18666510000001,false,false,false,false
6549,189.2708084,26.190774800000003,false,false,false,false
6550,189.3235389,26.1974737,false,false,false,false
6551,170.1114353,-12.1002807,false,false,false,false
6552,170.0611284,-12.0852655,false,false,false,false
6553,170.1271267,-12.0842067,false,false,false,false
6554,170.1250145,-12.0778916,false,false,false,false
6555,38.687431200000006,-58.52847020000001,false,false,false,false
6556,38.6641728,-58.5268875,false,false,false,false
6557,38.6920709,-58.51635260000001,false,false,false,false
6558,38.7238758,-58.51419620000001,false,false,false,false
6559,38.6920507,-58.51362,false,false,false,false
6560,38.7247684,-58.5124415,false,false,false,false
6561,15.7253829,-49.2351876,false,false,false,false
6562,177.42019530000005,22.3743535,false,false,false,false
6563,218.0755355,32.9608533,false,false,false,false
6564,218.0483749,32.9715941,false,false,false,false
6565,218.0669123,32.9791848,false,false,false,false
6566,218.067698,32.9805539,false,false,false,false
6567,218.0514663,32.9873115,false,false,false,false
6568,218.06695980000003,32.9972277,false,false,false,false
6569,218.0839319,33.005054,false,false,false,false
6570,150.578645,1.8240879,false,false,false,false
6571,265.1474757,68.96369320000001,false,false,false,false
6572,265.084943,68.9681533,false,false,false,false
6573,265.0616759,68.97857259999999,false,false,false,false
6574,265.1359576,68.9815711,false,false,false,false
6575,265.1426054,68.98215,false,false,false,false
6576,265.0505713,69.0034598,false,false,false,false
6577,265.0637255,69.0115589,false,false,false,false
6578,265.0524131,69.0231124,false,false,false,false
6579,265.0654872,69.0250572,false,false,false,false
6580,15.5125667,42.78664910000001,false,false,false,false
6581,15.5124251,42.7869486,false,false,false,false
6582,15.512273,42.7871024,false,false,false,false
6583,15.5123198,42.7873711,false,false,false,false
6584,15.532979,42.7881739,false,false,false,false
6585,15.505170800000002,42.7948411,false,false,false,false
6586,15.4656313,42.8059453,false,false,false,false
6587,15.467587,42.8043458,false,false,false,false
6588,15.5334691,42.8199042,false,false,false,false
6589,312.7935584,2.2626747000000003,false,false,false,false
6590,312.7788442,2.2715087000000005,false,false,false,false
6591,312.8103648,2.2884097000000003,false,false,false,false
6592,201.8772973,-31.41116,false,false,false,false
6593,201.856037,-31.3819011,false,false,false,false
6594,201.8818833,-31.3799646,false,false,false,false
6595,201.8619009,-31.3777731,false,false,false,false
6596,201.9014659,-31.3711771,false,false,false,false
6597,201.86379230000003,-31.3988374,false,false,false,false
6598,201.9005819,-31.3956406,false,false,false,false
6599,201.9070782,-31.3755726,false,false,false,false
6600,216.6296228,34.1137527,false,false,false,false
6601,216.6071788,34.116136,false,false,false,false
6602,216.6568648,34.1357403,false,false,false,false
6603,216.6314506,34.1514598,false,false,false,false
6604,53.1744496,-27.8791159,false,false,false,false
6605,53.2055238,-27.8518456,false,false,false,false
6606,150.0355726,2.1238671,false,false,false,false
6607,319.7050227,-63.5869318,false,false,false,false
6608,319.7276588,-63.5800353,false,false,false,false
6609,319.7170574,-63.56493489999999,false,false,false,false
6610,319.6846644,-63.5550324,false,false,false,false
6611,214.6826797,52.8212205,false,false,false,false
6612,241.0313496,43.403004,false,false,false,false
6613,241.0324137,43.404998,false,false,false,false
6614,241.01609680000004,43.407974,false,false,false,false
6615,241.014987,43.4105885,false,false,false,false
6616,241.0335589,43.4216799,false,false,false,false
6617,241.0572265,43.4254666,false,false,false,false
6618,241.0467977,43.4279722,false,false,false,false
6619,241.01991580000004,43.4319032,false,false,false,false
6620,241.0460331,43.4325892,false,false,false,false
6621,241.0634006,43.4419399,false,false,false,false
6622,309.31548300000014,25.5283583,false,false,false,false
6623,309.3210689,25.5312748,false,false,false,false
6624,338.1736676999999,31.2458627,false,false,false,false
6625,154.57849319999997,21.8248432,false,false,false,false
6626,154.54903169999997,21.841134600000004,false,false,false,false
6627,53.18034399999999,-27.7987616,false,false,false,false
6628,167.6754899,28.714654,false,false,false,false
6629,167.6995966,28.72584770000001,false,false,false,false
6630,167.68134019999997,28.727225300000004,false,false,false,false
6631,167.6865228,28.7388919,false,false,false,false
6632,167.7101042,28.739388800000004,false,false,false,false
6633,167.6902646,28.7565779,false,false,false,false
6634,117.5840453,7.770340400000001,false,false,false,false
6635,117.6122393,7.797322,false,false,false,false
6636,170.0405276,-12.0475393,false,false,false,false
6637,170.03653169999995,-12.0465129,false,false,false,false
6638,170.04156630000003,-12.0390486,false,false,false,false
6639,170.0368221,-12.0072926,false,false,false,false
6640,52.9434718,-27.8137956,false,false,false,false
6641,52.9668652,-27.77057910000001,false,false,false,false
6642,23.8333526,31.3468104,false,false,false,false
6643,23.8298154,31.3468691,false,false,false,false
6644,23.8259399,31.3624242,false,false,false,false
6645,23.802713600000004,31.3727187,false,false,false,false
6646,23.787387,31.3757331,false,false,false,false
6647,217.1161487,33.486427,false,false,false,false
6648,217.168995,33.4871049,false,false,false,false
6649,217.1150083,33.4878627,false,false,false,false
6650,159.42899519999995,-12.735611,false,false,false,false
6651,159.4587504,-12.7265633,false,false,false,false
6652,159.4409345,-12.7233516,false,false,false,false
6653,159.4330502,-12.7112237,false,false,false,false
6654,159.4139438,-12.7063565,false,false,false,false
6655,159.4144579,-12.7063975,false,false,false,false
6656,159.4147206,-12.7067695,false,false,false,false
6657,159.4137906,-12.706392999999998,false,false,false,false
6658,159.441055,-12.6982358,false,false,false,false
6659,159.41422849999995,-12.6938029,false,false,false,false
6660,159.4568183,-12.690525,false,false,false,false
6661,159.44127509999996,-12.6999675,false,false,false,false
6662,159.4586483,-12.6999435,false,false,false,false
6663,52.8386711,-27.8062233,false,false,false,false
6664,52.8310533,-27.7984581,false,false,false,false
6665,52.8206872,-27.7918229,false,false,false,false
6666,52.7956406,-27.786153,false,false,false,false
6667,52.79273370000001,-27.7823208,false,false,false,false
6668,52.847565,-27.782333500000004,false,false,false,false
6669,52.78803539999999,-27.7761754,false,false,false,false
6670,52.8404142,-27.77488360000001,false,false,false,false
6671,52.7974694,-27.7728466,false,false,false,false
6672,52.7972301,-27.7726316,false,false,false,false
6673,52.8374415,-27.770726,false,false,false,false
6674,52.83406070000001,-27.7630324,false,false,false,false
6675,52.803612,-27.7585975,false,false,false,false
6676,52.8371591,-27.752037,false,false,false,false
6677,52.8168403,-27.744796500000003,false,false,false,false
6678,165.6262313,-3.3433081,false,false,false,false
6679,165.6260997,-3.3432470000000003,false,false,false,false
6680,165.6152291,-3.3398338,false,false,false,false
6681,165.6587897,-3.3366269,false,false,false,false
6682,165.60510190000005,-3.3331256,false,false,false,false
6683,165.6415511,-3.3275847,false,false,false,false
6684,165.6318841,-3.2996133000000003,false,false,false,false
6685,359.7594961000001,30.746036600000004,false,false,false,false
6686,359.706664,30.7496363,false,false,false,false
6687,359.7190665,30.7684239,false,false,false,false
6688,359.71892369999995,30.7690065,false,false,false,false
6689,359.70818039999995,30.7759627,false,false,false,false
6690,150.6069865,2.6354022,false,false,false,false
6691,150.6308208,2.6618032000000005,false,false,false,false
6692,200.9894496,39.8024799,false,false,false,false
6693,201.0016233,39.7621417,false,false,false,false
6694,53.3250909,-27.8674217,false,false,false,false
6695,53.3111606,-27.8552722,false,false,false,false
6696,53.3321252,-27.834644,false,false,false,false
6697,210.5051049,5.0704212,false,false,false,false
6698,210.5000247,5.0851117,false,false,false,false
6699,24.2309643,15.816681400000002,false,false,false,false
6700,24.274753600000004,15.832701,false,false,false,false
6701,137.8129387,17.7687181,false,false,false,false
6702,137.7613073,17.7702267,false,false,false,false
6703,137.822164,17.7737327,false,false,false,false
6704,137.80129440000002,17.7764892,false,false,false,false
6705,137.76682580000002,17.781030899999994,false,false,false,false
6706,137.7835935,17.789997800000005,false,false,false,false
6707,137.80969480000002,17.7974957,false,false,false,false
6708,150.6482585,2.3070041,false,false,false,false
6709,150.64959309999998,2.308287,false,false,false,false
6710,150.6350855,2.3120125,false,false,false,false
6711,150.6308157,2.3197122,false,false,false,false
6712,150.6117735,2.3243009,false,false,false,false
6713,150.6122119,2.3242452,false,false,false,false
6714,150.60068130000005,2.3272136000000003,false,false,false,false
6715,150.6258214,2.3279759,false,false,false,false
6716,150.6288906,2.3332047,false,false,false,false
6717,150.6078799,2.3396757000000004,false,false,false,false
6718,73.5494105,-2.8931304,false,false,false,false
6719,73.5384988,-2.8860047000000004,false,false,false,false
6720,73.55142359999998,-2.8861799,false,false,false,false
6721,73.5401928,-2.8828222,false,false,false,false
6722,73.5399452,-2.8809833,false,false,false,false
6723,73.5430707,-2.8774238,false,false,false,false
6724,356.6365107,12.7053667,false,false,false,false
6725,356.6294602,12.7059073,false,false,false,false
6726,356.64900510000007,12.712848199999998,false,false,false,false
6727,356.63856180000016,12.7156663,false,false,false,false
6728,356.66977710000015,12.715847,false,false,false,false
6729,356.66630739999994,12.7202528,false,false,false,false
6730,356.6586611,12.7232529,false,false,false,false
6731,356.6212052,12.7244385,false,false,false,false
6732,356.6261565,12.7246879,false,false,false,false
6733,356.6469791,12.7261883,false,false,false,false
6734,356.6593375,12.7343325,false,false,false,false
6735,356.6370092,12.735258300000002,false,false,false,false
6736,356.6101647,12.7361154,false,false,false,false
6737,356.6146903,12.7387564,false,false,false,false
6738,356.6613277,12.7397703,false,false,false,false
6739,356.650368,12.7403075,false,false,false,false
6740,219.4539227,-1.8068754,false,false,false,false
6741,219.4355306,-1.8030919,false,false,false,false
6742,219.4255329,-1.7834408,false,false,false,false
6743,219.4320595,-1.760444,false,false,false,false
6744,219.44649500000003,-1.7661433000000002,false,false,false,false
6745,219.4369086,-1.7699366,false,false,false,false
6746,243.9621467,-6.1459055000000005,false,false,false,false
6747,243.9300812,-6.141803,false,false,false,false
6748,243.9393679,-6.1402895,false,false,false,false
6749,243.9682676,-6.1386128,false,false,false,false
6750,243.9628617,-6.1388136,false,false,false,false
6751,243.9753581,-6.133679,false,false,false,false
6752,243.9837835,-6.1302402,false,false,false,false
6753,243.9225432,-6.1294765,false,false,false,false
6754,243.9808391,-6.1256162000000005,false,false,false,false
6755,243.9812103,-6.1258744000000025,false,false,false,false
6756,243.9818778,-6.1226176,false,false,false,false
6757,243.965129,-6.1206241,false,false,false,false
6758,243.9728256,-6.1166094000000015,false,false,false,false
6759,210.9037139,54.22565229999999,false,false,false,false
6760,210.9097534,54.2516527,false,false,false,false
6761,210.97291580000004,54.263168500000006,false,false,false,false
6762,161.2627632,21.4793026,false,false,false,false
6763,161.2619765,21.482142,false,false,false,false
6764,161.3030875,21.4975798,false,false,false,false
6765,161.2791595,21.5130419,false,false,false,false
6766,161.27093190000005,21.5282501,false,false,false,false
6767,194.2782168,27.5011303,false,false,false,false
6768,194.262125,27.51300860000001,false,false,false,false
6769,3.5845678,-30.4217578,false,false,false,false
6770,189.1372332,25.9745555,false,false,false,false
6771,189.1868319,25.984855,false,false,false,false
6772,189.1521203,25.9914565,false,false,false,false
6773,189.147711,25.9925757,false,false,false,false
6774,189.1230276,25.9715923,false,false,false,false
6775,49.909909000000006,41.5447859,false,false,false,false
6776,49.9192489,41.5698228,false,false,false,false
6777,49.87680220000001,41.5835537,false,false,false,false
6778,49.8671133,41.5744872,false,false,false,false
6779,49.862244,41.557343,false,false,false,false
6780,188.9592031,62.270927,false,false,false,false
6781,149.978599,1.9637204,false,false,false,false
6782,149.9943969,1.97218,false,false,false,false
6783,149.9378899,1.9505539,false,false,false,false
6784,52.8673169,-27.983605,false,false,false,false
6785,52.87931139999999,-27.9819924,false,false,false,false
6786,52.8534422,-27.9688696,false,false,false,false
6787,52.8347545,-27.9656654,false,false,false,false
6788,191.6581219,-25.8085242,false,false,false,false
6789,191.6912293,-25.8071116,false,false,false,false
6790,238.9788898,66.3728941,false,false,false,false
6791,239.0061187,66.37933960000001,false,false,false,false
6792,239.0314101,66.3815456,false,false,false,false
6793,239.0452984,66.3824389,false,false,false,false
6794,238.9922821,66.3856389,false,false,false,false
6795,238.9703075,66.39545679999999,false,false,false,false
6796,238.9193935,66.3952525,false,false,false,false
6797,238.950387,66.397702,false,false,false,false
6798,238.9620331,66.3979824,false,false,false,false
6799,238.9803447,66.4050208,false,false,false,false
6800,239.0096934,66.4115353,false,false,false,false
6801,238.9604183,66.41675790000001,false,false,false,false
6802,238.9942269,66.4198998,false,false,false,false
6803,149.9421717,2.320307,false,false,false,false
6804,149.9403188,2.3237484,false,false,false,false
6805,149.93896930000002,2.3273763,false,false,false,false
6806,149.9342833,2.33558,false,false,false,false
6807,149.9550105,2.3393599,false,false,false,false
6808,149.9172427,2.3433435,false,false,false,false
6809,149.9206533,2.3451477,false,false,false,false
6810,149.92295959999996,2.347988,false,false,false,false
6811,149.9254138,2.362525,false,false,false,false
6812,149.9252422,2.3624124,false,false,false,false
6813,149.9116747,2.370274,false,false,false,false
6814,157.21489169999995,-35.6355776,false,false,false,false
6815,157.2393679,-35.5889391,false,false,false,false
6816,157.24005269999995,-35.5885628,false,false,false,false
6817,12.1358287,-25.097755,false,false,false,false
6818,12.186621,-25.0902904,false,false,false,false
6819,12.125028,-25.0879385,false,false,false,false
6820,245.3772379,72.5354318,false,false,false,false
6821,245.4114069,72.56334,false,false,false,false
6822,165.8005856,53.3353961,false,false,false,false
6823,165.8192926,53.33946829999999,false,false,false,false
6824,165.81503490000003,53.34242190000001,false,false,false,false
6825,165.82487769999997,53.3434851,false,false,false,false
6826,165.7735955,53.36542710000001,false,false,false,false
6827,165.78013130000005,53.3777889,false,false,false,false
6828,165.8051259,53.3772452,false,false,false,false
6829,150.0167164,2.1351304,false,false,false,false
6830,149.97524840000003,2.139929,false,false,false,false
6831,150.0229717,2.1398908,false,false,false,false
6832,150.0124736,2.1380308,false,false,false,false
6833,150.56798669999995,2.3257144,false,false,false,false
6834,150.5699379,2.3340582000000003,false,false,false,false
6835,150.5647794,2.3375008,false,false,false,false
6836,150.55945380000003,2.3612849,false,false,false,false
6837,150.5583206,2.3623343,false,false,false,false
6838,150.5750229,2.3629154,false,false,false,false
6839,150.0505275,2.4774446,false,false,false,false
6840,189.4126147,62.2488693,false,false,false,false
6841,149.87576950000005,2.2211904,false,false,false,false
6842,149.8325516,2.2518625,false,false,false,false
6843,149.8347752,2.2611278,false,false,false,false
6844,149.841373,2.2669662999999995,false,false,false,false
6845,149.8666606,2.27124,false,false,false,false
6846,53.22185110000001,-27.859468,false,false,false,false
6847,166.1724792,-4.7732204000000005,false,false,false,false
6848,166.1707393,-4.7706026,false,false,false,false
6849,166.1759071,-4.7618833,false,false,false,false
6850,166.1962186,-4.7533803,false,false,false,false
6851,166.1594993,-4.747911,false,false,false,false
6852,166.143265,-4.7463292,false,false,false,false
6853,166.1620034,-4.7424414000000015,false,false,false,false
6854,166.16182709999995,-4.7342149,false,false,false,false
6855,53.0976805,-27.7213031,false,false,false,false
6856,78.9023012,-43.4474076,false,false,false,false
6857,78.9280096,-43.4431458,false,false,false,false
6858,78.9278976,-43.4430279,false,false,false,false
6859,78.8905662,-43.4407743,false,false,false,false
6860,78.91481209999998,-43.43969129999999,false,false,false,false
6861,78.899439,-43.4334835,false,false,false,false
6862,78.8711607,-43.4309371,false,false,false,false
6863,78.894426,-43.4248467,false,false,false,false
6864,78.8761942,-43.41406729999999,false,false,false,false
6865,78.91427,-43.4128831,false,false,false,false
6866,78.91210799999998,-43.3999834,false,false,false,false
6867,78.93216020000001,-43.4083993,false,false,false,false
6868,265.3300507,53.95667,false,false,false,false
6869,265.3329181,53.960483,false,false,false,false
6870,265.333076,53.9629746,false,false,false,false
6871,265.320484,53.964924,false,false,false,false
6872,265.2886982,53.9781906,false,false,false,false
6873,265.2908091,53.9877206,false,false,false,false
6874,150.61886230000005,1.8765719,false,false,false,false
6875,150.5879545,1.8900893,false,false,false,false
6876,150.6123992,1.9308316000000003,false,false,false,false
6877,265.2918173,-53.73612370000001,false,false,false,false
6878,154.1318225,-0.1227752,false,false,false,false
6879,11.7130104,42.051351200000006,false,false,false,false
6880,150.2359267,2.1158358,false,false,false,false
6881,150.22895119999995,2.1315685,false,false,false,false
6882,150.229702,2.1482574,false,false,false,false
6883,150.2258834,2.1514014,false,false,false,false
6884,310.8307281999999,-50.5946373,false,false,false,false
6885,310.8351887,-50.5900579,false,false,false,false
6886,310.8306264,-50.5859216,false,false,false,false
6887,310.8443306000001,-50.5841585,false,false,false,false
6888,310.8540095,-50.58186970000001,false,false,false,false
6889,310.8474422,-50.57247750000001,false,false,false,false
6890,310.9011113,-50.5656334,false,false,false,false
6891,310.8639951,-50.5567677,false,false,false,false
6892,310.85248039999993,-50.5492004,false,false,false,false
6893,310.8517954,-50.549175700000006,false,false,false,false
6894,310.8778534,-50.542049,false,false,false,false
6895,310.848814,-50.5349824,false,false,false,false
6896,245.3928195,72.5725046,false,false,false,false
6897,245.4105273,72.5638551,false,false,false,false
6898,245.4109085,72.5638421,false,false,false,false
6899,38.5485501,-0.4783482,false,false,false,false
6900,38.4949063,-0.4579298,false,false,false,false
6901,38.5029431,-0.4431393,false,false,false,false
6902,122.243814,6.7329288,false,false,false,false
6903,214.7896358,52.6840007,false,false,false,false
6904,214.8150174,52.6919836,false,false,false,false
6905,11.443498,38.0631019,false,false,false,false
6906,178.8424344,63.7388669,false,false,false,false
6907,178.8653917,63.75586750000001,false,false,false,false
6908,178.7780751,63.7605786,false,false,false,false
6909,178.84823899999995,63.7629049,false,false,false,false
6910,178.7618761,63.77049810000001,false,false,false,false
6911,178.758603,63.770951,false,false,false,false
6912,178.75876619999997,63.7713619,false,false,false,false
6913,178.8288632,63.7852803,false,false,false,false
6914,178.784659,63.796843,false,false,false,false
6915,243.9603299,30.9250423,false,false,false,false
6916,243.9572156,30.9283156,false,false,false,false
6917,243.9889608,30.9533609,false,false,false,false
6918,243.9425257,30.9572078,false,false,false,false
6919,243.9174991,30.961986600000003,false,false,false,false
6920,243.9651523,30.9715043,false,false,false,false
6921,338.1659556,31.1948517,false,false,false,false
6922,334.3522342,0.341638,false,false,false,false
6923,334.3605259,0.3468603,false,false,false,false
6924,334.3515825,0.3543261,false,false,false,false
6925,334.3721836,0.3541217,false,false,false,false
6926,334.3725461,0.3570647999999999,false,false,false,false
6927,334.3396941000001,0.3595935999999999,false,false,false,false
6928,334.3792183000001,0.3658069000000001,false,false,false,false
6929,334.3713476000001,0.3747052999999999,false,false,false,false
6930,334.350113,0.378744,false,false,false,false
6931,334.3578478,0.3818548,false,false,false,false
6932,334.3513851,0.3860870999999999,false,false,false,false
6933,63.979723,-24.1825074,false,false,false,false
6934,64.0172879,-24.1744555,false,false,false,false
6935,149.9671884,1.6163982,false,false,false,false
6936,149.9433823,1.6302255,false,false,false,false
6937,149.9440634,1.6303557,false,false,false,false
6938,149.9723308,1.631581,false,false,false,false
6939,149.9891197,1.6382976,false,false,false,false
6940,149.9424166,1.6453741000000002,false,false,false,false
6941,149.95049330000003,1.6472876,false,false,false,false
6942,149.9715219,1.6527566000000002,false,false,false,false
6943,149.951269,1.6537210999999998,false,false,false,false
6944,149.9433032,1.6562192,false,false,false,false
6945,322.3571219,-7.691234599999999,false,false,false,false
6946,184.4411339,37.8102933,false,false,false,false
6947,184.4712496,37.8446531,false,false,false,false
6948,188.9394329,62.19854599999999,false,false,false,false
6949,235.2463566,14.755810999999998,false,false,false,false
6950,235.1934409,14.7562856,false,false,false,false
6951,235.2290095,14.7599074,false,false,false,false
6952,235.2040192,14.761571300000002,false,false,false,false
6953,235.2253498,14.7735095,false,false,false,false
6954,235.214466,14.784174300000002,false,false,false,false
6955,235.2116269,14.792473,false,false,false,false
6956,53.3411381,-27.7780749,false,false,false,false
6957,53.3455765,-27.7734835,false,false,false,false
6958,150.10484219999995,1.7519863999999998,false,false,false,false
6959,150.0723519,1.7611308999999995,false,false,false,false
6960,150.07423669999997,1.7724049,false,false,false,false
6961,150.1207955,1.7755946,false,false,false,false
6962,331.5550504,-83.86170279999997,false,false,false,false
6963,331.7528231,-83.8585185,false,false,false,false
6964,331.7521794,-83.8582757,false,false,false,false
6965,331.9156629,-83.84520970000001,false,false,false,false
6966,331.8755133,-83.84536700000002,false,false,false,false
6967,331.6778637,-83.84252359999998,false,false,false,false
6968,331.4869796,-83.8262868,false,false,false,false
6969,331.8389019,-83.8254199,false,false,false,false
6970,331.6809381,-83.8224944,false,false,false,false
6971,331.6627416,-83.8185777,false,false,false,false
6972,331.5787574,-83.8185403,false,false,false,false
6973,331.5990622,-83.81641379999998,false,false,false,false
6974,331.8024355,-83.8125062,false,false,false,false
6975,150.57061969999995,2.2603376,false,false,false,false
6976,150.58640559999995,2.2878478,false,false,false,false
6977,150.04521200000005,-19.6480869,false,false,false,false
6978,150.08475249999995,-19.6475007,false,false,false,false
6979,14.8813798,32.3700793,false,false,false,false
6980,14.9006364,32.4128963,false,false,false,false
6981,189.2176203,63.1595371,false,false,false,false
6982,189.2332224,63.1703782,false,false,false,false
6983,189.3010022,63.1714961,false,false,false,false
6984,189.2503612,63.1774291,false,false,false,false
6985,189.2867202,63.1789283,false,false,false,false
6986,189.2018221,63.1812947,false,false,false,false
6987,189.2610006,63.1826816,false,false,false,false
6988,189.2231838,63.1877269,false,false,false,false
6989,189.2132291,63.19536479999999,false,false,false,false
6990,189.1915773,63.2004144,false,false,false,false
6991,189.2907821,63.2056382,false,false,false,false
6992,189.2728096,63.2202757,false,false,false,false
6993,189.2698064,63.2094926,false,false,false,false
6994,189.2697944,63.2110045,false,false,false,false
6995,330.6866414,19.0257507,false,false,false,false
6996,259.5639986,59.5202177,false,false,false,false
6997,259.5842626,59.53202140000001,false,false,false,false
6998,259.5790127,59.53284100000001,false,false,false,false
6999,259.5152483,59.53322900000001,false,false,false,false
7000,259.5339837,59.53569930000001,false,false,false,false
7001,259.563599,59.5399716,false,false,false,false
7002,229.1189788,56.2243397,false,false,false,false
7003,229.0465626,56.2498543,false,false,false,false
