col1,SourceID,RA,Dec,Stage 1,Stage 2,Stage 3,Stage 4
17606,4001302862830,149.69542280000005,2.4874457000000003,true,false,false,false
17607,4001302862857,149.694175,2.4900108,true,false,false,false
17608,4001302862980,149.727608,2.4973174,false,false,true,false
17609,4001302863391,149.7292243,2.5199562,false,false,false,true
17610,4001302865075,189.0534622,62.2829906,false,true,false,false
17611,4001302867371,5.0131501,26.1332157,false,false,false,true
17612,4001302867738,5.0446512000000014,26.150208,false,false,false,true
17613,4001302867824,5.0280406,26.1551377,true,false,false,false
17614,4001302880996,334.45969039999994,0.2238225,true,false,false,false
17615,4001302881484,334.4109705,0.2610949,false,false,false,true
17616,4001302881620,3.4448026,-30.3860459,false,false,true,false
17617,4001302882012,3.4754311,-30.3992154,false,true,false,false
17618,4001302882423,3.4811126000000003,-30.3726313,false,false,true,false
17619,4001302882426,3.4527318999999994,-30.3718411,false,true,false,false
17620,4001302882696,3.4880376,-30.3603125,true,false,false,false
17621,4001303226944,214.7879143,52.8140708,false,true,false,false
17622,4001303227431,214.7035494,52.8426414,false,true,false,false
17623,4001303227579,214.71012510000003,52.8517096,true,false,false,false
17624,4001303237796,216.1780925,35.03919370000001,false,false,false,true
17625,4001303238199,216.1772085,35.0749427,false,false,false,true
17626,4001303238758,177.3376391,-18.4218791,false,false,false,true
17627,4001303239091,177.3299925,-18.4070413,false,false,false,true
17628,4001303239322,177.3319449,-18.3980186,true,false,false,false
17629,4001303239341,177.3318822,-18.3974145,true,false,false,false
17630,4001303242525,150.1444164,2.441967,true,false,false,false
17631,4001303242633,150.1755867,2.4443008,false,false,false,true
17632,4001303245318,150.2242725,2.1999667,false,false,true,false
17633,4001303245583,150.2223607,2.2062199,false,false,false,true
17634,4001303245787,150.1890158,2.2098928,false,false,true,false
17635,4001303249506,53.1362578,-27.9063678,false,false,false,true
17636,4001303250931,150.2298675,2.1487367,false,true,false,false
17637,4001303250974,150.2276014,2.1502706000000003,false,false,false,true
17638,4001303251109,150.1742533,2.153436,false,false,true,false
17639,4001303430125,150.1565145,2.3133189,false,false,false,true
17640,4001303431495,150.14895149999995,2.3438343,false,false,true,false
17641,4001303432517,186.7182616,23.8088338,true,false,false,false
17642,4001303432593,186.7282451,23.8128835,false,false,false,true
17643,4001303432766,186.6888382,23.8198704,false,false,true,false
17644,4001303555019,154.24934009999996,-2.1604963,true,false,false,false
17645,4001303555054,154.2404736,-2.1576223,false,false,false,true
17646,4001303555065,154.2595675,-2.1551274,false,false,true,false
17647,4001303555170,154.25293630000004,-2.1476567,false,true,false,false
17648,4001303555261,154.2355793,-2.1392222000000003,false,false,true,false
17649,4001303555283,154.2857668,-2.13848,false,true,false,false
17650,4001303555367,154.2525945,-2.1328549,true,false,false,false
17651,4001303555416,154.25619709999995,-2.1284857,true,false,false,false
17652,4001303951395,150.3579711,2.0690878,false,false,false,true
17653,4001303951426,150.3951555,2.0719486000000003,false,false,false,true
17654,4001303951695,150.40495790000003,2.0912458,false,false,true,false
17655,4001304052962,170.03850380000003,-11.9952093,false,false,false,true
17656,4001304053215,170.05057659999997,-11.981567300000002,false,false,false,true
17657,4001304053462,170.0251749,-11.9616314,false,true,false,false
17658,4001304053552,170.0212124,-11.957594,true,false,false,false
17659,4001304210679,189.029302,62.1970872,false,false,true,false
17660,4001304214013,214.8694319,52.8728259,true,false,false,false
17661,4001304215281,214.8195912,52.8980596,false,true,false,false
17662,4001304215402,214.805554,52.9019448,false,true,false,false
17663,4001304215649,214.79298480000003,52.9058713,true,false,false,false
17664,4001304292131,34.44684829999999,-5.1352648,false,false,true,false
17665,4001304430872,49.5654492,-25.61210860000001,false,false,true,false
17666,4001304430991,49.5529711,-25.6019208,false,false,true,false
17667,4001304431185,49.6018458,-25.5859709,true,false,false,false
17668,4001304431188,49.56925560000001,-25.5851859,false,false,false,true
17669,4001304576862,334.4488304,0.2259271,false,false,false,true
17670,4001304642004,150.0996428,2.0750438,true,false,false,false
17671,4001304642982,150.0819399,2.0999883,false,true,false,false
17672,4001304643690,150.089154,2.0653769,true,false,false,false
17673,4001304643742,150.0968799,2.0677564,false,true,false,false
17674,4001304708082,0.2077494,33.4789851,false,true,false,false
17675,4001304708480,0.1977654,33.4932536,false,true,false,false
17676,4001304708731,0.2405793,33.5080354,false,true,false,false
17677,4001304708739,0.2196881,33.5068086,false,true,false,false
17678,4001304908543,346.7632666,12.7606542,true,false,false,false
17679,4001304908767,346.7923209,12.7666456,false,false,false,true
17680,4001304908965,346.7992583,12.7711761,false,false,true,false
17681,4001304908971,346.7990477,12.7711595,false,false,false,false
17682,4001305115392,27.4016042,-0.1691394,false,false,false,true
17683,4001305197778,206.76747580000003,-1.0085286,false,false,false,true
17684,4001305198297,206.7834627,-1.0067055,false,true,false,false
17685,4001305198652,206.7653549,-1.0039815,true,false,false,false
17686,4001305198865,206.7344286,-1.0016851999999998,true,false,false,false
17687,4001305198993,206.7891637,-1.0007018,false,true,false,false
17688,4001305201306,150.1122399,2.3872489,false,false,false,true
17689,4001305201308,150.1225074,2.3870975,true,false,false,false
17690,4001305201490,150.0898335,2.3936144,true,false,false,false
17691,4001306232259,184.3166386,-12.1535997,true,false,false,false
17692,4001306232359,184.3380329,-12.1490898,true,false,false,false
17693,4001306232651,184.3340339,-12.1345786,true,false,false,false
17694,4001306232671,184.3278921,-12.1331025,false,false,false,true
17695,4001306618768,334.4207247,0.2273882,false,true,false,false
17696,4001306619160,334.4286149,0.2527002,true,false,false,false
17697,4001306816495,150.0821976,2.1894514,false,true,false,false
17698,4001306953270,189.4696271,62.2354115,false,false,true,false
17699,4001306953386,34.135889299999995,-5.291615,true,false,false,false
17700,4001306953556,34.131963,-5.279791099999999,false,false,false,true
17701,4001306953759,34.1479487,-5.271240799999998,false,false,false,true
17702,4001306953943,34.1194478,-5.2673138,false,true,false,false
17703,4001306954563,34.1113815,-5.252974099999999,true,false,false,false
17704,4001306958604,13.333245000000002,39.8446035,false,false,false,true
17705,4001306959327,150.2284176,2.4397707000000004,false,false,false,true
17706,4001306959602,150.2084794,2.450159,false,false,false,true
17707,4001306959611,150.1916918,2.4507054,false,false,false,true
17708,4001306961834,248.6555242,70.5503999,false,false,true,false
17709,4001307269601,342.3534246000001,-44.5529823,false,false,true,false
17710,4001307277407,34.3603274,-5.1623612,false,false,false,true
17711,4001307288857,53.2900399,-27.735162,false,false,true,false
17712,4001307288859,53.2955324,-27.7351385,false,false,true,false
17713,4001307288945,53.2676047,-27.7262666,false,false,true,false
17714,4001307878842,13.3545331,39.842272,false,true,false,false
17715,4001307878989,13.3276081,39.8484689,false,false,false,true
17716,4001307899744,34.3820595,-5.162640799999998,false,false,true,false
17717,4001307901598,34.3763209,-5.1135842,false,true,false,false
17718,4001308197171,150.0983781,2.3081753,false,false,false,true
17719,4001308202715,214.9375267,52.9301093,true,false,false,false
17720,4001308203142,214.8939205,52.9515498,false,true,false,false
17721,4001308204345,214.8708767,52.9569459,false,true,false,false
17722,4001308214847,189.2667385,62.1455877,false,false,false,true
17723,4001308214862,189.3030585,62.1476274,true,false,false,false
17724,4001308214950,189.2323958,62.1548815,false,false,false,true
17725,4001308215037,189.2400211,62.160187,false,false,false,true
17726,4001308217211,102.004472,70.2582312,true,false,false,false
17727,4001308217324,102.0466269,70.26069,true,false,false,false
17728,4001308274010,215.0879591,53.0282468,false,false,false,true
17729,4001308732020,150.0875128,2.3247646,true,false,false,false
17730,4001308732553,150.07469469999995,2.3380987,false,false,false,true
17731,4001308906812,150.1715117,2.2322568,false,false,false,true
17732,4001308907347,150.1932137,2.2435264,false,false,false,true
17733,4001309097428,34.230255799999995,-5.2224535,false,false,false,true
17734,4001309110968,44.35263920000001,12.9349038,true,false,false,false
17735,4001309111503,44.3747039,12.9491898,false,false,false,true
17736,4001309111655,44.323179,12.952102900000002,false,true,false,false
17737,4001309116908,3.4538286,-30.3626853,true,false,false,false
17738,4001309119095,150.0655206,2.4057121,true,false,false,false
17739,4001309119263,150.06860580000003,2.4126549,true,false,false,false
17740,4001309439726,130.5685437,18.6077623,true,false,false,false
17741,4001309439734,130.5654053,18.6084014,true,false,false,false
17742,4001309439741,130.5653084,18.6100599,false,true,false,false
17743,4001309439745,130.5649962,18.6101442,false,false,false,false
17744,4001309440835,162.76625780000003,57.23846700000001,false,false,true,false
17745,4001309440843,162.76540830000005,57.2385879,false,false,true,false
17746,4001309440861,162.8364882,57.2393412,false,false,true,false
17747,4001309440875,162.77685119999995,57.2408053,true,false,false,false
17748,4001309440940,162.8122148,57.24498810000001,false,false,false,true
17749,4001309441026,162.7926345,57.24972629999999,true,false,false,false
17750,4001309441058,162.83450180000003,57.2520141,false,true,false,false
17751,4001309441209,162.8405188,57.2634196,false,false,true,false
17752,4001309441270,162.81733280000003,57.26954670000001,false,false,true,false
17753,4001309441386,162.8215855,57.2847973,true,false,false,false
17754,4001309441425,162.7817947,57.27584920000001,false,false,false,true
17755,4001309449397,3.4944526,-30.365794300000005,false,false,true,false
17756,4001309450298,3.6230769,-30.407748600000005,false,false,true,false
17757,4001309739020,150.07531200000005,2.3868502,false,false,false,true
17758,4001310108343,170.0439289,-12.0400468,true,false,false,false
17759,4001310113766,34.3280805,-5.1351129,false,true,false,false
17760,4001310114177,34.340926399999994,-5.1241744,false,false,false,true
17761,4001310125413,34.199498299999995,-5.1296442,false,true,false,false
17762,4001310129751,53.2510792,-27.8806912,false,false,false,true
17763,4001310132789,176.296122,19.6989407,true,false,false,false
17764,4001310133037,176.269801,19.7173316,false,false,true,false
17765,4001310133099,176.2676676,19.7223282,true,false,false,false
17766,4001310133106,176.2683034,19.72221960000001,false,false,false,false
17767,4001310193329,28.3381307,-13.9532458,false,false,true,false
17768,4001310193791,28.33271400000001,-13.9306525,false,false,false,true
17769,4001310193922,28.340508000000003,-13.9259496,false,true,false,false
17770,4001310193961,28.349410700000004,-13.9237679,false,true,false,false
17771,4001310458978,3.606939,-30.4034622,false,false,false,true
17772,4001310459365,3.56103,-30.392704,false,true,false,false
17773,4001310459367,3.6193822,-30.392962,true,false,false,false
17774,4001310476440,150.0948375,2.3865118,true,false,false,false
17775,4001310607835,72.0832965,12.4469331,false,false,true,false
17776,4001310608096,72.1033457,12.4687684,true,false,false,false
17777,4001310608197,72.0859907,12.4759976,false,true,false,false
17778,4001310608256,72.0815235,12.4808269,true,false,false,false
17779,4001310675396,72.08798420000002,12.4872995,true,false,false,false
17780,4001310825991,34.1475016,-5.2362388,true,false,false,false
17781,4001310830603,189.271609,62.33079910000001,true,false,false,false
17782,4001311276938,136.96208280000002,2.7493375,true,false,false,false
17783,4001311277034,136.9754571,2.7586442000000004,false,false,false,true
17784,4001311277131,136.9282792,2.7657166,true,false,false,false
17785,4001311277178,136.9636247,2.7717521,true,false,false,false
17786,4001311341124,3.456949,-30.3657574,false,false,true,false
17787,4001311343359,320.9143997,-53.0266899,false,true,false,false
17788,4001311343837,320.87639360000014,-53.05597289999999,false,false,true,false
17789,4001312053154,189.2517831,62.2713256,false,false,true,false
17790,4001312131775,322.3916705000001,-7.614103,true,false,false,false
17791,4001312132434,322.4038668,-7.591225200000001,true,false,false,false
17792,4001312132628,322.4061002,-7.584981,false,false,true,false
17793,4001312319512,34.3334301,-5.243423,true,false,false,false
17794,4001312319780,34.3472541,-5.2314678,false,false,false,true
17795,4001312789330,146.76650969999997,10.0968881,false,false,true,false
17796,4001312789357,146.7309555,10.0986778,false,false,false,true
17797,4001312789539,146.7264359,10.1156529,false,false,false,true
17798,4001312789758,146.7399382,10.139711300000002,false,true,false,false
17799,4001312964232,342.166607,-44.534805,true,false,false,false
17800,4001313191881,3.4599900000000003,-30.379029700000004,true,false,false,false
17801,4001313248870,189.1988772,62.3771247,false,true,false,false
17802,4001313252159,150.6864323,2.4834444,false,false,true,false
17803,4001313318092,150.055267,2.1307332000000003,false,true,false,false
17804,4001313387538,170.0992105,-12.1015912,false,true,false,false
17805,4001313574208,34.2013612,-5.2287208,true,false,false,false
17806,4001313585436,214.9563505,53.011391,true,false,false,false
17807,4001313585938,214.9678121,53.0378353,true,false,false,false
17808,4001313586035,214.9890732,53.0407639,false,false,true,false
17809,4001313586080,214.9894115,53.0362043,false,false,true,false
17810,4001313586099,215.0021134,53.0421726,true,false,false,false
17811,4001313955300,258.49943540000004,60.1814683,true,false,false,false
17812,4001313955376,258.4325447,60.185132,true,false,false,false
17813,4001313955595,258.4171979,60.196283,false,false,false,true
17814,4001313956048,258.4335674,60.2162009,true,false,false,false
17815,4001313956073,258.50195690000004,60.2163739,false,true,false,false
17816,4001313956423,258.44402990000003,60.22644250000001,true,false,false,false
17817,4001313960567,264.92607960000004,68.9944593,false,false,false,true
17818,4001313960569,264.9248766,68.9943092,false,false,false,true
17819,4001313960710,264.984696,69.0043782,false,false,false,true
17820,4001313960742,265.0155636,69.0053719,false,false,true,false
17821,4001313960849,264.96597180000003,69.0127889,false,false,false,true
17822,4001313960884,264.9430047,69.02011340000001,false,false,false,true
17823,4001313960968,265.00072830000005,69.01313859999999,true,false,false,false
17824,4001313961030,264.9260024,69.022255,false,false,true,false
17825,4001314156182,150.19575569999995,2.4403323,true,false,false,false
17826,4001314341107,189.1941869,62.1426216,false,false,false,true
17827,4001314341262,189.231743,62.1548809,false,false,false,true
17828,4001314563206,342.2933631,-44.5467922,false,true,false,false
17829,4001314567510,34.3581686,-5.1687456,false,false,false,true
17830,4001314570810,34.350486,-5.2292731,true,false,false,false
17831,4001314575803,13.3922832,39.80974060000001,false,false,false,true
17832,4001314576103,13.376541,39.8212148,false,false,true,false
17833,4001314578239,150.1426316,2.1969944,false,true,false,false
17834,4001314578720,150.1844254,2.2088148,false,false,true,false
17835,4001315292091,342.318343,-44.5443412,false,false,false,true
17836,4001315303619,197.7270583,-3.2009078,true,false,false,false
17837,4001315303827,197.7315375,-3.1985711,false,false,false,true
17838,4001315877389,34.35872379999999,-5.2571666,true,false,false,false
17839,4001315887001,310.038978,-57.43819300000001,false,false,false,true
17840,4001316084638,114.8681264,65.3494115,true,false,false,false
17841,4001316084696,114.894322,65.3521808,true,false,false,false
17842,4001316085132,114.8909914,65.3652458,false,true,false,false
17843,4001316085312,114.8430833,65.36827360000001,true,false,false,false
17844,4001316090411,150.0948834,2.2131258,true,false,false,false
17845,4001316159288,188.3200827,-12.9194898,false,false,false,true
17846,4001316159324,188.303408,-12.9149623,false,true,false,false
17847,4001316159464,188.3022488,-12.9071494,false,false,true,false
17848,4001316159664,188.3139718,-12.8954159,true,false,false,false
17849,4001316159961,188.2989078,-12.8808833,false,false,false,true
17850,4001316159965,188.3400444,-12.8808141,false,false,true,false
17851,4001316160144,188.2945822,-12.8712648,true,false,false,false
17852,4001316224969,150.17544640000003,2.3711900000000004,false,false,false,true
17853,4001316225514,150.1543561,2.3911938,false,false,false,true
17854,4001316233671,189.1926722,62.257797,false,false,true,false
17855,4001316481527,34.34069829999999,-5.282122,false,true,false,false
17856,4001316481985,34.3616989,-5.2560191,true,false,false,false
17857,4001317146206,34.3923925,-5.1713497,false,false,false,true
17858,4001317424337,53.2258058,-27.8539054,true,false,false,false
17859,4001317425560,53.1839181,-27.7916361,false,true,false,false
17860,4001317555772,195.2654303,-11.6658994,true,false,false,false
17861,4001317556021,195.23043,-11.647037199999998,false,true,false,false
17862,4001317556031,195.2304053,-11.6468362,false,false,false,false
17863,4001317734357,53.1151575,-27.8267542,false,true,false,false
17864,4001317735022,186.7022907,33.517586699999995,false,true,false,false
17865,4001317735061,186.7097249,33.5189599,false,false,true,false
17866,4001317735224,186.6896458,33.5283092,true,false,false,false
17867,4001317735363,186.7277981,33.5393512,false,false,false,true
17868,4001317735729,186.70658480000003,33.5057428,false,true,false,false
17869,4001317735787,186.738662,33.5091377,false,false,false,true
17870,4001317735825,186.7468761,33.5116024,false,false,false,true
17871,4001317736084,109.4645829,37.6545816,false,false,false,true
17872,4001317736517,109.4085883,37.6491386,false,false,false,true
17873,4001317737177,310.1099171,-57.4513441,true,false,false,false
17874,4001317828925,189.3186039,62.2941409,false,false,true,false
17875,4001317840031,204.9673772,-31.5776625,false,false,false,true
17876,4001317842055,204.9719829,-31.5565605,false,true,false,false
17877,4001317843503,204.9760671,-31.5455792,false,false,false,true
17878,4001317847002,204.9679763,-31.52359310000001,false,false,false,true
17879,4001317869851,150.3667268,1.7924933999999997,false,false,true,false
17880,4001317869888,150.3579291,1.7943543000000002,false,false,true,false
17881,4001317870121,150.3572645,1.8151546000000005,false,true,false,false
17882,4001317885830,177.688513,55.0005113,false,false,false,true
17883,4001317885945,177.6499946,55.0050671,true,false,false,false
17884,4001317885995,177.6960668,55.00649470000001,true,false,false,false
17885,4001317886188,177.69782680000003,55.0142738,true,false,false,false
17886,4001317886311,177.6454854,55.0189388,false,false,true,false
17887,4001317886330,177.69627649999995,55.0160918,false,false,true,false
17888,4001317886544,177.6959506,55.0160579,false,false,false,false
17889,4001317886558,177.6325425,55.0179406,false,false,true,false
17890,4001318378636,51.8988051,-13.438681699999998,true,false,false,false
17891,4001318378675,51.8608308,-13.437521599999998,false,true,false,false
17892,4001318378708,51.856392,-13.4367166,false,false,false,true
17893,4001318378739,51.8448584,-13.434925,false,false,false,true
17894,4001318378751,51.8771987,-13.435770800000002,true,false,false,false
17895,4001318378916,51.84026,-13.429295499999998,false,true,false,false
17896,4001318379889,109.4195116,37.6827041,false,true,false,false
17897,4001318379954,109.4245875,37.692334,false,false,true,false
17898,4001318380566,109.4290598,37.6923109,false,false,true,false
17899,4001318387481,34.1187867,-5.1260764000000005,true,false,false,false
17900,4001318400175,221.6185683,38.9448507,false,false,true,false
17901,4001318412052,150.10696130000005,2.3676526,false,false,false,true
17902,4001318474326,150.0926987,2.361619,false,false,false,true
17903,4001318807047,154.5993699,-12.2705165,false,false,false,true
17904,4001318807202,154.6236465,-12.2602854,false,false,false,true
17905,4001318807263,154.6204065,-12.2573265,false,false,false,true
17906,4001318807266,154.5938983,-12.256884199999998,false,false,false,true
17907,4001318807709,154.6008243,-12.2241309,false,false,false,true
17908,4001318979382,149.9277861,2.6065994,false,true,false,false
17909,4001319518908,177.3970146,22.2975765,false,false,true,false
17910,4001319550962,150.19275530000004,2.2080778,true,false,false,false
17911,4001319552093,150.2176108,2.240776,false,false,false,true
17912,4001319556292,34.4569184,-5.1369538,false,false,true,false
17913,4001319561192,215.1439143,52.9716591,true,false,false,false
17914,4001319561216,215.1438386,52.9733093,false,false,true,false
17915,4001319561457,215.1697423,52.9843648,false,false,false,true
17916,4001320152426,150.2006919,2.3758671,false,true,false,false
17917,4001320153539,150.1753899,2.4260732000000003,false,false,false,true
17918,4001320377234,34.3485104,-5.2389862,true,false,false,false
17919,4001320622617,195.4226567,-11.773891,true,false,false,false
17920,4001320624648,150.1015825,2.3103744,true,false,false,false
17921,4001320624669,150.101133,2.3109959,true,false,false,false
17922,4001320647510,150.10317659999995,2.3806256,false,false,true,false
17923,4001320657386,334.329722,0.2492425,false,false,true,false
17924,4001320657500,334.3066502,0.2653007,true,false,false,false
17925,4001320657961,138.76655219999998,42.1795936,false,true,false,false
17926,4001320658047,138.7674467,42.18057,false,false,false,false
17927,4001320658081,138.76747980000002,42.1807729,false,false,false,false
17928,4001320658379,138.8022309,42.1851389,false,false,true,false
17929,4001320658560,138.8060989,42.1867384,false,false,false,true
17930,4001320658689,138.8288796,42.1876667,false,false,true,false
17931,4001320659738,138.8114507,42.1995759,false,true,false,false
17932,4001320707590,149.66887219999995,1.625555,true,false,false,false
17933,4001320707606,149.69024819999996,1.6261362,false,true,false,false
17934,4001320707612,149.7208156,1.6286425,false,false,false,true
17935,4001320707719,149.6750878,1.6367579,false,false,false,true
17936,4001320707725,149.71364440000005,1.636088,true,false,false,false
17937,4001320707852,149.67444630000003,1.6460124,false,false,false,true
17938,4001320707884,149.7182513,1.6470811,true,false,false,false
17939,4001321244167,163.6385822,-12.8527841,true,false,false,false
17940,4001321244367,163.6619241,-12.840798199999998,false,false,true,false
17941,4001321244660,163.69322549999995,-12.8240268,false,false,false,true
17942,4001321244870,163.6892092,-12.8211217,true,false,false,false
17943,4001321246411,3.6192373,-30.4857162,true,false,false,false
17944,4001321564692,336.3822415,13.0036876,false,true,false,false
17945,4001321564748,336.3831067,13.0091213,false,false,true,false
17946,4001321564943,336.4036564,13.0277142,true,false,false,false
17947,4001321564949,336.4034601,13.0277117,false,false,false,false
17948,4001321649749,18.8278215,-1.4734623,true,false,false,false
17949,4001321649905,18.8411012,-1.4626585,false,false,false,true
17950,4001321649908,18.8409254,-1.4627497,false,false,false,false
17951,4001321650010,18.8388924,-1.4540687,false,false,false,true
17952,4001321650103,18.846733,-1.4450773,false,false,true,false
17953,4001321690095,322.4605169,-7.6924035,false,false,false,true
17954,4001321692764,150.0881241,2.2453484,false,false,false,true
17955,4001321693104,150.0953944,2.2550546,false,false,false,true
17956,4001321696509,13.3695304,39.81791079999999,true,false,false,false
17957,4001321696562,13.4005413,39.8201827,false,false,false,true
17958,4001321703685,149.6936994,2.5994699,false,true,false,false
17959,4001321704254,149.71984809999995,2.6426662,true,false,false,false
17960,4001321704547,215.168621,53.1573234,false,true,false,false
17961,4001321704570,215.2185516,53.157547,false,false,false,true
17962,4001321704720,215.1920447,53.1643334,false,false,true,false
17963,4001321704834,215.1334009,53.16911120000001,false,false,false,true
17964,4001321704847,215.15297540000003,53.1692304,false,false,false,true
17965,4001321704903,215.1559852,53.1713626,false,false,true,false
17966,4001321704933,215.167688,53.1732554,false,true,false,false
17967,4001321895496,191.55069430000003,10.2045231,true,false,false,false
17968,4001321896924,191.5588882,10.2201377,false,true,false,false
17969,4001322173694,150.3380976,1.6075858,false,false,true,false
17970,4001322173731,150.3391613,1.6065366,false,false,false,false
17971,4001322319057,322.3552723,-7.7071702,false,false,true,false
17972,4001322319163,322.3843436,-7.703138900000001,true,false,false,false
17973,4001322319398,322.3397648,-7.6960878,false,false,false,true
17974,4001322319566,322.3682159,-7.6925871,false,false,true,false
17975,4001322319981,322.35772000000014,-7.6834289,false,false,true,false
17976,4001322421043,214.8412987,52.89730479999999,false,false,true,false
17977,4001322421420,214.8244283,52.90955260000001,false,false,true,false
17978,4001322421722,214.8098029,52.9195008,false,false,false,true
17979,4001322422203,214.8661541,52.9399798,false,false,false,true
17980,4001322444467,34.3998563,-5.1951747,false,false,true,false
17981,4001322445119,34.3839552,-5.187958900000001,false,false,false,true
17982,4001322469978,127.719583,19.2014845,true,false,false,false
17983,4001322470075,127.7132369,19.2060437,false,false,false,true
17984,4001322470513,127.7379932,19.2224184,false,false,false,true
17985,4001322470523,127.7069157,19.2226905,false,false,false,true
17986,4001322470608,127.729757,19.227581,false,false,false,true
17987,4001322470664,127.7271057,19.2287436,false,true,false,false
17988,4001322470944,127.7502631,19.2429805,true,false,false,false
17989,4001322471115,127.7571967,19.2443077,false,true,false,false
17990,4001322559361,34.36590820000001,-5.224588099999999,true,false,true,false
17991,4001322563863,150.1546032,2.2511756000000003,true,false,false,false
17992,4001322636017,351.8096467,-2.1520538,true,false,false,false
17993,4001322636170,351.7750905,-2.1373889,false,false,true,false
17994,4001322636304,351.78392610000014,-2.1279548,false,false,false,true
17995,4001322636543,351.7952509,-2.1114580000000003,false,false,false,true
17996,4001322636598,351.7787847,-2.1044971,false,false,false,true
17997,4001322684588,342.1905632,-44.4996768,true,false,false,false
17998,4001322903202,334.4279868000001,0.2130274,true,false,false,false
17999,4001322903633,334.4389665,0.248162,true,false,false,false
18000,4001322903759,334.41300730000006,0.2608848,true,false,false,false
18001,4001322903839,334.4450612,0.2671226,true,false,false,false
18002,4001323060237,150.1372646,2.3021186,true,false,false,false
18003,4001323060711,150.09768530000005,2.3102661,false,true,false,false
18004,4001323065839,150.1344294,2.1161849,false,false,false,true
18005,4001323065871,150.1197785,2.1173594,true,false,false,false
18006,4001323067038,150.1179523,2.1395373,false,false,false,true
18007,4001323078679,170.025073,-11.9800302,false,false,false,true
18008,4001323079373,34.272188,-5.2108191,true,false,false,false
18009,4001323094265,149.5499259,2.6859828,false,true,false,false
18010,4001323100607,215.237656,53.0473897,false,true,false,false
18011,4001323100904,215.2131697,53.060585,false,false,false,true
18012,4001323101259,215.2061746,53.075848,false,false,false,true
18013,4001323101438,215.2696696,53.0838683,false,true,false,false
18014,4001323101444,215.2625136,53.0839949,false,false,false,true
18015,4001323102893,216.6428106,35.2928024,true,false,false,false
18016,4001323103198,216.65904390000003,35.3090586,false,false,false,true
18017,4001323103389,216.6876426,35.3181388,false,false,false,true
18018,4001323103560,216.6445279,35.3245769,true,false,false,false
18019,4001323103571,216.6576453,35.3256379,false,false,false,true
18020,4001323103603,216.640231,35.3271636,true,false,false,false
18021,4001323103707,216.6242446,35.3316995,false,false,false,true
18022,4001323103976,216.6384066,35.34617539999999,false,false,false,true
18023,4001323104108,216.6527817,35.34813660000001,false,false,false,true
18024,4001323104126,216.6468156,35.341043,false,false,false,true
18025,4001323104183,216.6204856,35.3409875,false,false,true,false
18026,4001323104908,150.11917150000005,2.1882293,false,false,false,true
18027,4001323105540,150.1459951,2.2009006,true,false,false,false
18028,4001323109334,334.4760736,0.2050037,true,false,false,false
18029,4001323109406,334.4522365,0.2119599,false,false,true,false
18030,4001323109421,334.4654914,0.2129958,false,false,true,false
18031,4001323109548,334.4679472,0.2197093,true,false,false,false
18032,4001323109641,334.4963526,0.2240638,true,false,false,false
18033,4001323109767,334.4894677,0.2283367000000001,false,false,false,true
18034,4001323109933,334.4834101,0.2372818,true,false,false,false
18035,4001323109950,334.49496789999995,0.2383807000000001,true,false,false,false
18036,4001323110159,334.4819546,0.2534253,false,false,false,true
18037,4001323132349,34.4016593,-5.1964975,false,false,false,true
18038,4001323219201,191.597604,10.181123199999998,false,false,false,true
18039,4001323220915,191.5990803,10.2027164,false,true,false,false
18040,4001323294499,177.4214156,22.3188129,false,true,false,false
18041,4001323536401,215.1126094,53.0882506,false,false,false,true
18042,4001323536502,215.1089478,53.0881902,false,false,false,true
18043,4001323772170,150.1558601,2.1464444,false,true,false,false
18044,4001323938191,250.64615240000003,39.5804278,true,false,false,false
18045,4001323938234,250.6272106,39.5835455,false,true,false,false
18046,4001323938265,250.6600426,39.58569960000001,false,false,false,true
18047,4001323938437,250.6629006,39.5962533,false,false,false,true
18048,4001323938442,250.6493824,39.5957625,false,false,true,false
18049,4001323938460,250.619414,39.5960888,true,false,false,false
18050,4001323938522,250.6578269,39.59950070000001,false,true,false,false
18051,4001323938577,250.6775095,39.602206,true,false,false,false
18052,4001323938721,250.6464383,39.6094146,true,false,false,false
18053,4001323938771,250.65437000000003,39.6129485,true,false,false,false
18054,4001324097582,150.13757019999997,2.2585568,false,true,false,false
18055,4001324168222,150.16505990000005,2.4078819,false,false,true,false
18056,4001324168301,150.17070680000003,2.4128554,true,false,false,false
18057,4001324168340,150.1694241,2.4153069,true,false,false,false
18058,4001324168899,150.19074819999997,2.4451901,false,true,false,false
18059,4001324837551,214.996182,52.9168568,false,true,false,false
18060,4001324837784,214.9647668,52.924328,true,false,false,false
18061,4001324956858,278.030032,57.79654839999999,true,false,false,false
18062,4001325263959,47.1465326,-2.9060413,true,false,false,false
18063,4001325264847,47.1805182,-2.8851732999999995,true,false,false,false
18064,4001325269668,189.2878219,62.38879789999999,false,false,false,true
18065,4001325269720,189.2579437,62.3913828,false,true,false,false
18066,4001325297525,198.4186366,42.0562338,true,false,false,false
18067,4001325299261,198.3755031,42.0314684,true,false,false,false
18068,4001325301769,198.4003033,42.0595705,false,true,false,false
18069,4001325593159,150.16970790000005,2.309213,false,false,true,false
18070,4001325594919,34.118387799999994,-5.229608799999999,false,false,true,false
18071,4001325595049,34.1133064,-5.226891,false,false,true,false
18072,4001325599388,150.1661312,2.3313817,false,true,false,false
