col1,SourceID,RA,Dec,Stage 1,Stage 2,Stage 3,Stage 4
5706,4000904605320,200.5615558,46.7383683,false,true,false,false
5707,4000904605540,200.5994753,46.7415888,false,false,false,true
5708,4000904607286,200.5814633,46.7680641,false,false,false,true
5709,4000904607662,200.5538939,46.7733468,false,false,false,true
5710,4000904608142,200.617051,46.78464320000001,false,false,true,false
5711,4000904608220,200.6205726,46.7825099,false,true,false,false
5712,4000904608805,200.5951446,46.778821,false,false,true,false
5713,4000904619078,214.9965016,52.8141913,false,false,true,false
5714,4000904620066,248.9792674,66.1973952,false,false,false,true
5715,4000904625796,173.2299157,-0.4946812,false,true,false,false
5716,4000904627440,189.1777996,26.0615278,false,false,false,true
5717,4000904737623,149.7188689,2.2635938,false,false,false,true
5718,4000904737702,149.6898309,2.2651254,false,false,true,false
5719,4000904738555,149.7175034,2.3023956,false,false,false,true
5720,4000904779234,221.8406541,8.4563869,false,false,true,false
5721,4000904779460,221.8435045,8.464262199999999,false,false,true,false
5722,4000904779817,221.849343,8.4780225,false,false,true,false
5723,4000904780389,221.8728623,8.4900269,false,false,false,true
5724,4000904909797,158.8606896,51.8988454,false,false,true,false
5725,4000904909813,158.87270680000003,51.8996148,false,true,false,false
5726,4000904909865,158.8633995,51.902524,false,false,false,true
5727,4000904909912,158.8587292,51.9044269,false,true,false,false
5728,4000904910173,158.8014644,51.9152031,true,false,false,false
5729,4000904910294,158.8330915,51.9192961,false,false,false,true
5730,4000904910312,158.87720180000005,51.9198322,false,false,false,true
5731,4000904910605,158.8718262,51.9294041,false,false,false,true
5732,4000904925804,240.3201696,-0.537551,false,true,false,false
5733,4000904925826,240.3291363,-0.5363666,false,false,false,true
5734,4000904926107,240.3170057,-0.5174997,false,true,false,false
5735,4000904926222,240.2858556,-0.5135555,false,false,true,false
5736,4000904926223,240.3197989,-0.5134389,false,true,false,false
5737,4000904926259,240.2969789,-0.5097304,false,false,false,true
5738,4000904926409,240.306145,-0.4907488,false,true,false,false
5739,4000905032117,149.35878069999995,69.0825468,false,false,true,false
5740,4000905034156,149.2538748,69.11072779999999,false,false,false,true
5741,4000905098148,53.2822444,-27.9319897,false,false,false,true
5742,4000905278316,215.2622084,53.0295907,false,false,true,false
5743,4000905279293,215.27719610000003,53.0471911,false,false,true,false
5744,4000905339815,149.7385997,1.8169166,false,false,false,true
5745,4000905340163,149.72856240000004,1.8327259,false,false,true,false
5746,4000905340167,149.70268810000005,1.8322849,false,false,true,false
5747,4000905340572,149.71847780000004,1.8492166,false,false,true,false
5748,4000905340751,149.7069898,1.8562641,false,false,false,true
5749,4000905340980,149.7293916,1.8624615,false,false,true,false
5750,4000905727168,318.8309331000001,-63.15067610000001,false,false,false,true
5751,4000905727211,318.8354183,-63.1493059,false,true,false,false
5752,4000905727216,318.9002583,-63.1490799,true,false,false,false
5753,4000905727564,318.8967625,-63.13884570000001,false,true,false,false
5754,4000905727925,318.8618351,-63.1844267,false,false,true,false
5755,4000905734441,108.932563,-57.3336068,false,false,false,true
5756,4000905735359,108.93134740000002,-57.3289631,false,false,false,true
5757,4000905735462,109.0196594,-57.32875960000001,false,false,false,true
5758,4000905738715,108.9684409,-57.30449920000001,false,true,false,false
5759,4000905738908,228.290001,6.1609478,false,false,true,false
5760,4000905739009,228.2610654,6.1685764,false,false,false,true
5761,4000905739195,228.2781572,6.174183,true,false,false,false
5762,4000905739243,228.2597325,6.1755179,false,false,false,true
5763,4000905739326,228.2918953,6.1792098,false,false,true,false
5764,4000905739505,228.2636837,6.1867723,false,true,false,false
5765,4000905739610,228.2566352,6.190051599999999,true,false,false,false
5766,4000905739922,228.291208,6.2036313,false,true,false,false
5767,4000905740412,218.93641040000003,34.4765258,false,true,false,false
5768,4000905740428,218.9258345,34.47823820000001,false,true,false,false
5769,4000905740438,218.9411637,34.479823,false,false,false,true
5770,4000905740623,218.9462123,34.4958674,false,false,false,true
5771,4000905740651,218.9679026,34.4981244,false,false,false,true
5772,4000905740652,218.963373,34.4997842,false,true,false,false
5773,4000905740685,218.9608778,34.50021160000001,false,true,false,false
5774,4000905740755,218.9547092,34.5051057,false,true,false,false
5775,4000905937932,161.82854890000004,72.8572755,false,false,false,true
5776,4000905937998,161.78259640000005,72.85884920000002,false,false,true,false
5777,4000905938008,161.6922878,72.8589071,false,false,false,true
5778,4000905938138,161.8518197,72.8629421,false,false,true,false
5779,4000905938379,161.7312091,72.87345520000002,false,true,false,false
5780,4000905938811,108.9591982,-57.3669806,false,false,false,true
5781,4000906180895,199.346467,-2.0478513,false,false,true,false
5782,4000906180912,199.3394917,-2.0473964,false,false,false,true
5783,4000906180970,199.3354699,-2.0447892,false,true,false,false
5784,4000906180993,199.3592915,-2.0422655,false,true,false,false
5785,4000906181202,199.32118,-2.0349162,false,false,true,false
5786,4000906181225,199.3213916,-2.034599,false,false,true,false
5787,4000906181330,199.3651234,-2.0304608,false,true,false,false
5788,4000906181341,199.3451585,-2.0299233,false,true,false,false
5789,4000906181690,199.3594217,-2.0193826,false,false,false,true
5790,4000906181884,199.347489,-2.0125124,true,false,false,false
5791,4000906181934,199.3442696,-2.0114425,true,false,false,false
5792,4000906182075,199.3423324,-2.0049483,true,false,false,false
5793,4000906182171,199.3468946,-2.001512,false,false,true,false
5794,4000906182217,199.355929,-2.0003424,false,false,false,true
5795,4000906182267,199.3342259,-2.0026877,false,false,true,false
5796,4000906183829,161.6989603,72.8653087,false,true,false,false
5797,4000906294105,260.0606236,35.5736508,false,true,false,false
5798,4000906294967,260.0642321,35.60319310000001,false,true,false,false
5799,4000906296090,260.0817114,35.6428539,false,false,false,true
5800,4000906641114,53.1136821,-27.7410351,false,false,false,true
5801,4000906641635,53.1253674,-27.7216153,false,false,true,false
5802,4000906642733,7.583676400000001,46.8489537,false,true,false,false
5803,4000906643800,7.5730612000000015,46.8774607,false,false,false,true
5804,4000906643820,7.542652499999999,46.8780346,false,false,false,true
5805,4000906644002,7.5762043000000014,46.8821233,false,false,false,true
5806,4000906958281,186.7300296,23.866222,false,true,false,false
5807,4000906958347,186.7518313,23.8684118,false,false,false,true
5808,4000906958403,186.7379075,23.8700091,false,false,false,true
5809,4000906958428,186.7489497,23.8710219,false,true,false,false
5810,4000906958465,186.7262293,23.8726399,false,false,true,false
5811,4000906958477,186.7633008,23.8736558,true,false,false,false
5812,4000906958482,186.7628054,23.8738697,true,false,false,false
5813,4000906958490,186.7632249,23.8738008,true,false,false,false
5814,4000906958653,186.7677755,23.8799113,false,true,false,false
5815,4000906958683,186.7277149,23.8809135,true,false,false,false
5816,4000906958737,186.7566947,23.8828133,false,false,false,true
5817,4000906958857,186.7760461,23.8886093,false,true,false,false
5818,4000906958960,186.7587909,23.8926551,false,false,true,false
5819,4000906959079,186.7403928,23.8977538,false,true,false,false
5820,4000907265655,143.43602019999997,55.2222814,false,true,false,false
5821,4000907265668,143.4608818,55.22340790000001,false,false,true,false
5822,4000907600174,259.03747430000004,59.6576166,false,false,true,false
5823,4000907600219,259.0296224,59.6586198,false,true,false,false
5824,4000907600255,259.0270119,59.6598041,false,true,false,false
5825,4000907600830,259.024359,59.6796764,false,true,false,false
5826,4000907601634,259.0791253,59.7036129,false,false,false,true
5827,4000907610516,149.9818009,2.7989342,false,false,false,true
5828,4000907610775,149.988856,2.8115988,false,false,false,true
5829,4000907625473,199.9855002,70.0471859,true,false,false,false
5830,4000907625590,200.06184130000003,70.0545547,false,false,true,false
5831,4000907626184,199.9747649,70.0805615,false,true,false,false
5832,4000907626316,199.9765243,70.08291329999999,false,true,false,false
5833,4000908825906,169.6085795,15.058261800000002,false,false,false,true
5834,4000909020496,25.2671134,27.2981582,false,false,false,true
5835,4000909064526,148.57493480000005,69.40799190000001,false,true,false,false
5836,4000909141381,194.6785826,14.2076758,false,false,true,false
5837,4000909151641,330.98113039999987,18.8189676,false,true,false,false
5838,4000909151706,331.0007185,18.8328347,false,false,true,false
5839,4000909151931,331.0185492,18.8537272,false,false,false,true
5840,4000909151965,330.9549426000001,18.8552986,false,true,false,false
5841,4000909152494,194.7026726,14.1873855,false,false,true,false
5842,4000909152831,194.6477841,14.1973883,false,false,false,true
5843,4000909263718,153.2528112,64.142409,false,true,false,false
5844,4000909281438,79.7699208,-28.5048374,false,true,false,false
5845,4000909283350,79.7632431,-28.4805016,false,true,false,false
5846,4000909286820,53.2487826,-27.8294949,false,false,false,true
5847,4000909289998,194.2967875,34.29437470000001,false,false,true,false
5848,4000909290388,194.2701352,34.3094525,false,false,true,false
5849,4000909290452,194.3239472,34.3120409,false,false,false,true
5850,4000909291348,194.2652244,34.3303344,true,false,false,false
5851,4000909414406,187.7713351,12.4820304,false,false,false,true
5852,4000909431468,64.1179831,-24.1611377,false,true,false,false
5853,4000909431609,64.101576,-24.1464216,false,true,false,false
5854,4000909491210,13.547087300000005,39.8264503,false,false,false,true
5855,4000909491254,13.539786800000002,39.8235664,false,false,false,true
5856,4000909491287,13.5346158,39.8171255,false,false,false,true
5857,4000909656500,149.87914640000002,2.1176859,false,false,true,false
5858,4000909660652,149.8909581,2.1694492000000003,false,false,false,true
5859,4000909660758,149.87972209999995,2.180844,false,true,false,false
5860,4000909661475,150.0218426,2.4211127,false,false,true,false
5861,4000909661644,149.96866819999997,2.4274475,false,false,true,false
5862,4000909661657,150.0172682,2.4275505,false,true,false,false
5863,4000909662092,149.9937425,2.448617,true,false,false,false
5864,4000909662143,149.9949559,2.4494483,false,false,false,true
5865,4000909662381,149.98256980000005,2.467053,false,true,false,false
5866,4000909662422,150.02340669999995,2.4647586,false,false,false,true
5867,4000909662513,150.0016362,2.4609542,false,true,false,false
5868,4000909720342,149.88590449999995,2.1815706,false,false,true,false
5869,4000909724655,241.1286773,43.0541561,false,false,true,false
5870,4000909725384,241.0856606,43.0676257,false,false,true,false
5871,4000909725604,241.1056349,43.0711146,false,false,true,false
5872,4000909726129,241.1053894,43.0810664,false,true,false,false
5873,4000909726363,241.1233957,43.0855721,true,false,false,false
5874,4000909727004,241.0788648,43.1084745,false,false,true,false
5875,4000909727209,241.1392767,43.1057409,false,true,false,false
5876,4000909835663,188.8941531,62.18981360000001,false,false,false,true
5877,4000909835680,188.8512401,62.1916704,false,true,false,false
5878,4000909837218,275.45503010000004,64.3270371,false,false,true,false
5879,4000909837267,275.43670960000003,64.3279476,false,false,true,false
5880,4000909837310,275.4304049,64.32856579999999,false,true,false,false
5881,4000909837854,275.5261364,64.33620520000001,false,false,false,true
5882,4000909838314,275.5551057,64.34204720000001,false,true,false,false
5883,4000909839205,275.546228,64.3529794,false,false,false,true
5884,4000909839696,275.4645632,64.36037160000001,false,true,false,false
5885,4000909840130,275.51025289999995,64.3626585,false,true,false,false
5886,4000909840173,275.4733618,64.3617678,true,false,false,false
5887,4000909841003,149.5601571,1.8604489,false,false,false,true
5888,4000909841516,149.5694091,1.8806662,false,true,false,false
5889,4000909841540,149.56938459999995,1.8809539,false,true,false,false
5890,4000909841967,149.5563394,1.8977658,true,false,false,false
5891,4000909921060,36.2507296,-73.5480225,false,false,false,true
5892,4000910173557,150.5629741,2.478125,false,false,false,true
5893,4000910173677,150.53976880000005,2.4845408,false,false,false,true
5894,4000910173695,150.5275569,2.4861596,true,false,false,false
5895,4000910173726,150.5531852,2.4868200000000003,false,false,true,false
5896,4000910174233,150.5471106,2.5080716,false,false,false,true
5897,4000910174255,150.5753304,2.5090425,false,true,false,false
5898,4000910174354,150.57367390000005,2.5117443,false,false,true,false
5899,4000910174685,150.5662,2.5290818,false,true,false,false
5900,4000910234135,353.72829210000015,-37.2348169,false,true,false,false
5901,4000910235980,353.7161807,-37.2195023,false,false,false,true
5902,4000910236078,353.7169999,-37.219468,false,false,false,true
5903,4000910354007,170.6212145,34.2388985,false,false,false,true
5904,4000910354359,170.61316580000005,34.263794700000005,false,false,false,true
5905,4000910354364,170.6161727,34.2638784,false,false,false,true
5906,4000910354383,170.569457,34.264329100000005,false,false,false,true
5907,4000910354467,170.63356000000005,34.2708669,false,false,true,false
5908,4000910354700,170.6097884,34.2866361,false,false,false,true
5909,4000910354716,170.5946533,34.2875915,true,false,false,false
5910,4000910354738,170.6131312,34.2888178,false,false,true,false
5911,4000910354771,170.59630180000005,34.2960728,false,false,true,false
5912,4000910354947,310.75294269999995,-50.59817879999999,false,false,true,false
5913,4000910355074,310.7416206000001,-50.591252,false,false,false,true
5914,4000910355105,310.76279889999995,-50.59094,false,false,false,true
5915,4000910355149,310.8274101,-50.5889672,false,true,false,false
5916,4000910355362,310.7975123,-50.57885020000001,false,false,false,true
5917,4000910355373,310.7939120000001,-50.5770306,false,false,true,false
5918,4000910355463,310.7344521,-50.5738952,false,true,false,false
5919,4000910355597,310.81196580000005,-50.5671708,false,true,false,false
5920,4000910355652,310.7566912,-50.564216,false,false,false,true
5921,4000910355676,310.7875663000001,-50.5626645,false,true,false,false
5922,4000910355828,310.7843031999999,-50.5491345,false,false,false,true
5923,4000910356053,149.4836798,2.4547158,false,true,false,false
5924,4000910356335,149.4701929,2.4683811,false,false,false,true
5925,4000910356386,149.4805995,2.4704186000000004,false,false,false,true
5926,4000910356426,149.4673344,2.4720443,false,false,false,true
5927,4000910356464,149.45459440000005,2.4739916,false,false,false,true
5928,4000910356603,149.45351409999995,2.4798673,true,false,false,false
5929,4000910356746,149.4369445,2.4868129,false,false,false,true
5930,4000910357027,149.4495629,2.4998075,false,false,false,true
5931,4000910417587,67.6667321,64.8077799,false,true,false,false
5932,4000910419379,67.65793570000001,64.8176416,false,false,false,true
5933,4000910424768,67.67316170000001,64.8288165,false,false,false,true
5934,4000910428134,67.6370691,64.8322056,false,false,false,true
5935,4000910556099,192.1544205,-41.31655720000001,false,true,false,false
5936,4000910651026,256.7114337,58.85785110000001,false,false,true,false
5937,4000910651099,256.7573985,58.8606519,false,true,false,false
5938,4000910651255,256.6571205,58.8674081,false,false,false,true
5939,4000910651350,256.723947,58.8710202,false,false,false,true
5940,4000910651373,256.6887737,58.87114770000001,false,false,true,false
5941,4000910651451,256.7117547,58.874363,false,true,false,false
5942,4000910651509,256.7027487,58.876835,false,true,false,false
5943,4000910651510,256.7011483,58.8768713,false,true,false,false
5944,4000910651763,256.7184629,58.8909626,false,true,false,false
5945,4000910651814,256.7227126,58.9057539,false,false,false,true
5946,4000910896261,149.6173676,2.3405404,false,false,false,true
5947,4000910896512,149.59204519999997,2.3483228,true,false,false,false
5948,4000910896648,149.616691,2.3540014,false,false,true,false
5949,4000910896791,149.6040471,2.3593371,false,false,false,true
5950,4000911071941,150.149647,1.7021249,false,false,true,false
5951,4000911071959,150.1678662,1.7033423,false,true,false,false
5952,4000911072139,150.1293575,1.7126224,false,true,false,false
5953,4000911072663,150.1708529,1.7358158,false,true,false,false
5954,4000911075643,204.2504485,-30.2658309,false,true,false,false
5955,4000911652836,201.9086945,-31.381242600000004,false,true,false,false
5956,4000911653368,201.8850017,-31.3668912,false,false,false,true
5957,4000911653380,201.8851492,-31.366628,false,false,false,true
5958,4000912883209,150.09372009999996,2.1554874,false,false,true,false
5959,4000912883993,150.0636372,2.1726449,false,false,true,false
5960,4000912887183,210.0007219,14.5394478,false,true,false,false
5961,4000912887783,209.9784182,14.5564784,false,true,false,false
5962,4000912887873,209.9755446,14.5586729,false,true,false,false
5963,4000912888184,209.9682749,14.5708326,false,true,false,false
5964,4000912888195,209.9717489,14.574319199999998,false,true,false,false
5965,4000912890418,157.6095536,51.5333279,false,true,false,false
5966,4000912890508,157.6192514,51.5366771,false,true,false,false
5967,4000912890702,157.6492482,51.54147570000001,false,false,true,false
5968,4000912890910,157.61223049999995,51.5479869,false,false,true,false
5969,4000912907055,192.0529261,51.164521,false,true,false,false
5970,4000912912823,192.0255457,51.1747133,false,false,false,true
5971,4000912916030,192.0467562,51.12639229999999,false,true,false,false
5972,4000912916262,192.0722277,51.134038200000006,false,true,false,false
5973,4000912916581,192.0883695,51.1396429,false,true,false,false
5974,4000912916613,192.0877448,51.13916079999999,false,true,false,false
5975,4000912917356,192.0547055,51.1460625,false,false,false,true
5976,4000912918225,192.1188005,51.1502797,false,false,false,true
5977,4000913268574,186.7463108,33.5375593,false,false,true,false
5978,4000913269025,186.7162819,33.550095500000005,true,false,false,false
5979,4000913269127,186.7683392,33.5525423,false,false,false,true
5980,4000913270174,186.747084,33.572799100000005,false,false,false,true
5981,4000913396068,193.5875641,27.1451778,false,true,false,false
5982,4000913396231,193.5943014,27.152749,false,false,false,true
5983,4000913396236,193.5941512,27.1527695,false,false,false,true
5984,4000913396476,193.6005764,27.1612702,false,true,false,false
5985,4000913396918,193.579463,27.169923,false,false,false,true
5986,4000913397277,193.5895732,27.1756031,false,false,false,true
5987,4000913397430,193.5572428,27.178065000000004,false,false,false,true
5988,4000913889189,193.5620444,27.1504316,false,true,false,false
5989,4000914099491,5.6277230000000005,0.3516469,false,false,true,false
5990,4000914099526,5.6279124000000005,0.3517179,false,false,true,false
5991,4000914100326,5.641206200000001,0.3635797999999999,true,false,false,false
5992,4000914101171,5.6035527,0.3759061999999999,false,false,true,false
5993,4000914101688,5.6288281,0.3814712999999999,false,false,true,false
5994,4000914102455,5.6192568,0.4038714000000001,false,false,true,false
5995,4000914102924,5.6295972,0.3970967999999999,false,false,false,true
5996,4000914103161,5.6289972000000015,0.3938773,true,false,false,false
5997,4000914103271,5.6355956,0.3912496,false,true,false,false
5998,4000914326084,186.7864855,23.8845289,false,true,false,false
5999,4000914326313,186.7863809,23.8997554,false,false,true,false
6000,4000914326359,186.7543917,23.9019621,true,false,false,false
6001,4000914326421,186.8035525,23.9035381,false,true,false,false
6002,4000914326566,186.79564130000003,23.90836860000001,false,false,true,false
6003,4000914327115,186.8109911,23.9265441,false,false,true,false
6004,4000914327218,186.8087401,23.9309859,false,false,false,true
6005,4000914327433,186.7908023,23.9459655,false,false,false,true
6006,4000914375329,149.91473169999998,1.8366592,false,false,false,true
6007,4000914375792,149.917783,1.8556798,false,false,false,true
6008,4000914376134,149.8845223,1.8650729,false,false,false,true
6009,4000914376209,149.9172584,1.8678805,false,false,false,true
6010,4000914376827,149.91983480000005,1.8871842,false,false,false,true
6011,4000914376885,149.91042030000003,1.8847465,false,true,false,false
6012,4000914376920,149.8739757,1.8836979,false,true,false,false
6013,4000914377218,167.68826930000003,28.7143865,false,false,true,false
6014,4000914377300,167.6879741,28.7204855,true,false,false,false
6015,4000914377597,167.71466,28.7384677,false,false,false,true
6016,4000914377611,167.71594130000005,28.7404699,false,true,false,false
6017,4000914426053,259.0496228,58.9272513,false,false,true,false
6018,4000914426198,259.0268946,58.9359187,false,false,false,true
6019,4000914426546,259.03170090000003,58.94751329999999,true,false,false,false
6020,4000914426798,259.0916915,58.9570119,true,false,false,false
6021,4000914426884,259.0556003,58.96041949999999,false,false,false,true
6022,4000914427053,259.0454741,58.96515940000001,false,true,false,false
6023,4000914427120,259.0653769,58.96691920000001,false,false,false,true
6024,4000914427188,259.0871795,58.9694434,false,true,false,false
6025,4000914427558,259.0350301,58.982391,false,false,false,true
6026,4000914427596,259.0434493,58.9812866,false,false,true,false
6027,4000914427613,259.0436298,58.9788575,false,false,true,false
6028,4000914501215,181.3724521,-7.4115385,false,false,false,true
6029,4000914501265,181.3438914,-7.4101312,false,true,false,false
6030,4000914501300,181.3640877,-7.4078368,true,false,false,false
6031,4000914501495,181.3256515,-7.402255599999997,true,false,false,false
6032,4000914501523,181.3561091,-7.3997898,false,false,false,true
6033,4000914501715,181.3337106,-7.3932094,false,true,false,false
6034,4000914501804,181.3606185,-7.389114599999999,true,false,false,false
6035,4000914501811,181.3294805,-7.3897937,false,true,false,false
6036,4000914501871,181.3484627,-7.387961099999999,false,false,false,true
6037,4000914502143,181.3767567,-7.3779422000000014,false,false,true,false
6038,4000914502358,181.3431969,-7.361668400000001,false,false,true,false
6039,4000914528583,150.3185803,1.7167023999999995,false,true,false,false
6040,4000914528812,150.31229009999996,1.7297456999999998,false,false,true,false
6041,4000914528874,150.2834033,1.7302665000000002,false,true,false,false
6042,4000914528875,150.3021756,1.7303389,false,false,true,false
6043,4000914529300,150.3265874,1.7524662,false,false,true,false
6044,4000914559584,89.9595099,-52.82661360000001,false,false,true,false
6045,4000914559803,89.95670190000001,-52.814857,false,false,false,true
6046,4000914638586,161.75204509999998,12.6075317,true,false,false,false
6047,4000914638734,161.7654098,12.6113699,false,true,false,false
6048,4000914974188,187.7043859,12.289593,false,false,false,true
6049,4000915420115,38.419492,5.2871506,false,false,false,true
6050,4000915721141,204.1637894,-29.573437,true,false,false,false
6051,4000915721289,204.1661381,-29.5693735,false,true,false,false
6052,4000916481136,334.4410358,0.2727545999999999,false,true,false,false
6053,4000916481391,334.4332588,0.2880623,false,false,true,false
6054,4000916481711,334.4405598,0.3097172,false,true,false,false
6055,4000916481828,334.4630128,0.3148995,false,true,false,false
6056,4000916481935,167.8614024,55.7566181,false,false,false,true
6057,4000916482579,167.92166919999997,55.7735654,false,false,false,true
6058,4000916483386,167.90312319999995,55.7867754,false,false,true,false
6059,4000916484371,167.8809538,55.8046191,false,false,false,true
6060,4000916484910,167.83440190000005,55.808826,false,true,false,false
6061,4000916674654,233.242691,30.3494254,false,true,false,false
6062,4000916715372,322.4045913,0.0729413,false,false,false,true
6063,4000916718131,0.2492619999999999,-57.834048,false,false,true,false
6064,4000916718419,0.2462889,-57.8199988,false,true,false,false
6065,4000916718454,0.2576912,-57.81775920000001,false,true,false,false
6066,4000916718740,0.2471614999999999,-57.7991365,false,false,true,false
6067,4000916718743,0.2473215000000001,-57.7991009,false,false,true,false
6068,4000916718875,0.3009333,-57.78960550000001,false,true,false,false
6069,4000916719157,0.2790317,-57.7861786,false,true,false,false
6070,4000916719296,0.2797516,-57.7817924,true,false,false,false
6071,4000916818183,109.3422133,37.7509989,false,true,false,false
6072,4000917653839,35.7396469,42.5020651,false,false,true,false
6073,4000917653859,35.75485910000001,42.5021794,false,false,false,true
6074,4000917653978,35.7112624,42.5072658,false,false,false,true
6075,4000917654300,35.7661208,42.5147396,false,true,false,false
6076,4000917654302,35.7315135,42.5152188,false,false,false,true
6077,4000917654368,35.7426807,42.5172664,false,false,false,true
6078,4000917654515,35.7350673,42.5220929,false,false,true,false
6079,4000917655276,35.7562545,42.55063870000001,false,false,false,true
6080,4000917656184,231.2740797,33.428545,false,true,false,false
6081,4000917656218,231.29553430000004,33.438322,false,false,true,false
6082,4000917656223,231.2792915,33.4334336,false,true,false,false
6083,4000917656283,231.2777748,33.4409594,false,true,false,false
6084,4000917656368,231.2965988,33.4449348,false,false,false,true
6085,4000917656500,231.3221903,33.453731899999994,false,false,true,false
6086,4000917656508,231.2463797,33.4543884,false,false,true,false
6087,4000917656663,231.302663,33.4634445,true,false,false,false
6088,4000917659939,195.7154509,-49.08411629999999,false,true,false,false
6089,4000917665295,35.6989924,42.5344754,false,false,true,false
6090,4000918277905,210.3725212,-33.0703577,false,false,false,true
6091,4000920163368,160.1594524,-11.9686681,false,false,false,true
6092,4000920163504,160.1707517,-11.955997300000002,false,true,false,false
6093,4000920163538,160.2032669,-11.9518635,false,false,true,false
6094,4000920163541,160.2029098,-11.9514394,false,false,true,false
6095,4000920163565,160.172526,-11.9486358,true,false,false,false
6096,4000920163600,160.2138518,-11.946599699999998,false,false,true,false
6097,4000920163668,160.1706812,-11.9414281,false,true,false,false
6098,4000920163771,160.1750782,-11.9338705,false,false,false,true
6099,4000920163869,160.2112138,-11.9257924,false,true,false,false
6100,4000920163903,160.1707707,-11.932697,false,false,false,true
6101,4000920199629,150.7089549,1.7830654,false,false,false,true
6102,4000920199793,150.6876687,1.7900773999999997,false,true,false,false
6103,4000920199797,150.6877809,1.789945,false,true,false,false
6104,4000920516077,7.0123148,-71.5160803,false,true,false,false
6105,4000920569321,149.70474119999997,2.8127786,false,false,true,false
6106,4000920569380,149.6785415,2.8149165000000003,false,false,false,true
6107,4000920569612,149.6677871,2.8251137,false,true,false,false
6108,4000920569859,149.6636408,2.8357473,false,false,false,true
6109,4000920569900,149.7012787,2.8369112000000003,false,false,true,false
6110,4000920569943,149.71029219999997,2.8448082,false,false,true,false
6111,4000920570013,149.6816111,2.8443959,false,false,false,true
6112,4000920570801,150.3332753,2.5740945,false,true,false,false
6113,4000920570865,150.3237175,2.5760713,false,false,false,true
6114,4000920570902,150.331434,2.5775571,false,false,false,true
6115,4000920571272,150.3238655,2.5933081,false,false,true,false
6116,4000920571327,150.3509634,2.5950621,false,false,true,false
6117,4000920571398,150.3456294,2.5989823,false,true,false,false
6118,4000920571401,150.345275,2.5992214,false,true,false,false
6119,4000920571402,150.3622232,2.5990612,false,false,true,false
6120,4000920571629,150.3469399,2.6092899,false,false,false,true
6121,4000920571802,150.3820325,2.6176919,false,true,false,false
6122,4000920571978,150.34556669999995,2.6237718,false,true,false,false
6123,4000920572167,93.9772639,-57.7828402,false,false,true,false
6124,4000920572512,94.0518385,-57.7673656,false,true,false,false
6125,4000920572837,93.9887994,-57.76461750000001,false,true,false,false
6126,4000920595337,150.5925275,1.9406381,false,false,true,false
6127,4000920595645,150.6424871,1.9527101,false,false,true,false
6128,4000920596170,150.5894406,1.9731192,false,true,false,false
6129,4000920596247,150.5924919,1.9728303,false,true,false,false
6130,4000920596302,150.6046137,1.9834582,false,false,false,true
6131,4000920605664,149.7650233,2.296557,false,true,false,false
6132,4000920605972,149.76329909999995,2.3067367,false,true,false,false
6133,4000920606032,149.753177,2.3095517999999995,false,true,false,false
6134,4000920606356,149.7897723,2.3208176,false,true,false,false
6135,4000920906324,164.3752821,-3.5093745000000003,false,true,false,false
6136,4000920906687,164.3697814,-3.4987314,false,false,true,false
6137,4000920906699,164.3487695,-3.4975477999999995,false,false,false,true
6138,4000920907094,164.3879834,-3.4899612,false,false,false,true
6139,4000920907340,164.3797012,-3.4840410000000004,false,true,false,false
6140,4000920907678,164.3675128,-3.4750752,false,true,false,false
6141,4000921151534,44.4166399,-22.1833956,false,true,false,false
6142,4000921151554,44.4266615,-22.1825213,false,true,false,false
6143,4000921151944,44.4510796,-22.1630551,false,false,false,true
6144,4000921151968,44.40405670000001,-22.1611486,false,false,false,true
6145,4000921152045,44.4121428,-22.1594295,false,true,false,false
6146,4000921152349,44.3921999,-22.1478442,false,true,false,false
6147,4000921152351,44.4501398,-22.1485808,false,true,false,false
6148,4000921152503,44.4138091,-22.1389439,false,true,false,false
6149,4000921152606,44.4054031,-22.1348806,false,true,false,false
6150,4000921154168,147.84595900000005,7.8122371,false,false,false,true
6151,4000921181637,69.19312020000001,-53.0018048,false,false,true,false
6152,4000921182230,69.2254811,-52.99222510000001,false,false,false,true
6153,4000921183123,69.2310025,-52.9777887,false,true,false,false
6154,4000921184329,69.1903201,-52.9573905,false,true,false,false
6155,4000921185002,260.6364927,32.1121238,false,false,false,true
6156,4000921191773,189.0625151,28.9834244,false,true,false,false
6157,4000921191958,189.0364832,28.9910183,true,false,false,false
6158,4000921191979,189.0529467,28.99129000000001,false,false,true,false
6159,4000921192234,189.0117426,29.0012549,false,true,false,false
6160,4000921192329,189.0188062,29.0055975,false,false,true,false
6161,4000921192393,189.0339152,29.01010470000001,false,false,false,true
6162,4000921319907,183.7710554,36.19212020000001,false,false,false,true
6163,4000921319949,183.7489155,36.1923808,false,true,false,false
6164,4000921320198,183.7611972,36.1970217,false,true,false,false
6165,4000921324681,183.773701,36.22236,false,false,true,false
6166,4000921325764,183.7469013,36.2289947,false,false,false,true
6167,4000921326893,183.7478658,36.2379205,false,false,false,true
6168,4000921382324,218.1143867,32.80886,false,false,false,true
6169,4000921382555,218.119445,32.8277857,false,true,false,false
6170,4000921382649,218.0858124,32.8339376,false,false,false,true
6171,4000921382776,218.0713089,32.841759,false,false,true,false
6172,4000921382805,218.1219166,32.8449483,false,true,false,false
