col1,SourceID,RA,Dec,s1,s2,s3,s4
9740,4001047626369,49.7405013,41.4824606,false,false,true,false
9741,4001047626942,49.7822609,41.5029295,false,true,false,false
9742,4001047627640,49.761602,41.528200700000006,false,false,false,true
9743,4001047630145,249.0150982,66.2259925,false,false,true,false
9744,4001047910327,189.036244,28.9750748,false,true,false,false
9745,4001047910408,189.0710486,28.97868230000001,false,false,false,true
9746,4001047910682,189.0790168,28.990261,false,false,true,false
9747,4001047910745,189.0335847,28.9927854,false,false,false,true
9748,4001047910796,189.0776479,28.994032300000004,false,false,false,true
9749,4001047910893,189.0850942,28.9974564,false,false,true,false
9750,4001047910974,189.016041,29.0008254,false,false,true,false
9751,4001047910984,189.058409,29.0018967,false,false,false,true
9752,4001047911099,189.0436334,29.0101999,false,false,false,true
9753,4001047911102,189.0304697,29.0074253,false,false,true,false
9754,4001047911247,189.0522915,29.015990500000004,false,false,true,false
9755,4001048127023,11.562405300000002,40.6926025,false,false,false,true
9756,4001048347992,189.0978894,62.3665907,false,false,false,true
9757,4001048348158,189.0985467,62.3780122,false,false,false,true
9758,4001048348715,189.0726341,62.4057662,false,false,false,true
9759,4001048432911,93.9648715,-57.77157270000001,false,false,false,true
9760,4001048433104,93.8806886,-57.7547461,false,false,false,true
9761,4001048433168,93.8929953,-57.7507259,false,false,true,false
9762,4001048436571,93.9199004,-57.71488050000001,false,false,false,true
9763,4001048439941,3.4789531000000005,-30.3697155,false,false,false,true
9764,4001048503270,184.7449338,47.4678091,false,true,false,false
9765,4001048546972,93.9804987,-57.81464079999999,false,false,true,false
9766,4001048547292,93.9208574,-57.79601039999999,false,true,false,false
9767,4001048548046,93.9357665,-57.7627603,false,false,false,true
9768,4001048549578,214.4755936,52.4903264,true,false,false,false
9769,4001048549723,214.4725921,52.4945581,true,false,false,false
9770,4001048549741,214.4733154,52.495091,false,false,false,false
9771,4001048550604,214.5378225,52.5167892,false,false,false,true
9772,4001048550926,214.4933322,52.5267849,false,false,true,false
9773,4001048550967,214.47836040000004,52.5278262,false,false,true,false
9774,4001049012469,207.0269181,-33.3993954,false,false,false,true
9775,4001049012633,207.029358,-33.3942206,false,false,false,true
9776,4001049013139,207.0465772,-33.3772803,false,false,false,true
9777,4001049013251,207.0969651,-33.3754956,false,false,true,false
9778,4001049013456,207.0474506,-33.369035499999995,false,false,false,true
9779,4001049013490,207.08318380000003,-33.3674886,true,false,false,false
9780,4001049013587,207.0834133,-33.3623283,false,false,false,true
9781,4001049082098,165.9433749,-12.8082398,false,false,true,false
9782,4001049082101,165.9118784,-12.8076783,false,false,true,false
9783,4001049082323,165.9098627,-12.789404199999998,false,false,false,true
9784,4001049082436,165.9103921,-12.7735148,false,true,false,false
9785,4001049082464,165.9303229,-12.776192800000002,false,false,false,true
9786,4001049086391,216.69105180000005,33.489961300000004,false,false,false,true
9787,4001049086527,216.7342877,33.5032616,false,false,true,false
9788,4001049086586,216.7183992,33.5076777,false,false,true,false
9789,4001049194234,189.1164142,62.3915328,false,false,true,false
9790,4001049483694,34.738106,-6.93589,false,false,false,true
9791,4001049629349,109.37205120000002,37.759241,false,false,false,true
9792,4001049939984,19.4937797,39.2576049,false,false,true,false
9793,4001050135869,260.6219787,32.1439343,false,false,true,false
9794,4001050135976,260.5927374,32.147274100000004,true,false,false,false
9795,4001050404686,211.2230507,54.5321768,false,false,false,true
9796,4001050404729,211.2252161,54.5339064,false,false,false,true
9797,4001050404972,211.24080010000003,54.53848910000001,false,false,true,false
9798,4001050405365,211.1972865,54.5466369,false,false,true,false
9799,4001050405410,211.2154885,54.5457872,false,true,false,false
9800,4001050512051,189.0881827,62.1861071,false,false,true,false
9801,4001050624685,9.5967633,41.7788894,false,false,false,true
9802,4001050624855,9.5373884,41.7802716,false,true,false,false
9803,4001050627727,9.531507,41.7929561,false,false,false,true
9804,4001050629110,9.5571825,41.8035055,false,false,false,true
9805,4001050629467,9.5735131,41.8135249,false,false,false,true
9806,4001050635903,142.5376535,28.9201404,false,true,false,false
9807,4001050636959,142.549024,28.9315412,false,true,false,false
9808,4001051224245,159.89035969999995,-0.2613851,false,false,true,false
9809,4001051224254,159.8902549,-0.2610635,false,false,false,false
9810,4001051224403,159.8822621,-0.2488011,false,false,false,true
9811,4001051224441,159.8832528,-0.2469609,false,false,false,true
9812,4001051224649,159.923791,-0.2284603,false,false,false,true
9813,4001051224789,159.9139734,-0.2134997,false,false,false,true
9814,4001051224815,159.91232680000005,-0.2200589,false,false,true,false
9815,4001051224830,159.9138794,-0.2137093,false,false,false,true
9816,4001051295684,13.7578079,-37.5599273,false,false,false,false
9817,4001051295753,13.7584718,-37.5598891,false,false,false,true
9818,4001051308092,148.8159448,17.5492344,false,false,false,true
9819,4001051308119,148.828502,17.5518211,false,false,false,true
9820,4001051308127,148.80520769999995,17.552492,false,false,false,true
9821,4001051566647,53.142532,-27.7650421,false,false,false,true
9822,4001051571347,164.1857113,-3.7185348,false,false,false,true
9823,4001051572331,164.1987143,-3.6933097,false,false,false,true
9824,4001051572387,164.1918594,-3.6927192,false,false,false,true
9825,4001051572504,164.1811829,-3.6887154,false,false,false,true
9826,4001051572691,164.19091550000005,-3.6812494,false,false,false,true
9827,4001051572758,164.17764219999995,-3.6771781,true,false,false,false
9828,4001051577953,53.0460567,-27.74916510000001,false,false,true,false
9829,4001051777857,150.52233959999995,2.6031275000000003,false,false,false,true
9830,4001051778205,150.5347949,2.615116,false,false,false,true
9831,4001051778756,150.5249271,2.6370863,true,false,false,false
9832,4001051778929,150.5023518,2.6423313,true,false,false,false
9833,4001051780135,79.8505321,-42.8146904,false,false,false,true
9834,4001051780464,79.832672,-42.8004894,true,false,false,false
9835,4001051780691,79.8483176,-42.7934031,true,false,false,false
9836,4001051780779,79.8246972,-42.790847,false,true,false,false
9837,4001051780797,79.8275392,-42.7902725,false,false,false,true
9838,4001051780798,79.801167,-42.790381,false,false,false,true
9839,4001051780866,79.833171,-42.7878141,false,false,true,false
9840,4001051780900,79.8645031,-42.7849603,false,false,false,true
9841,4001051781002,79.86033809999998,-42.7801542,false,false,false,true
9842,4001051781063,79.8390213,-42.7776084,false,false,false,true
9843,4001051781139,79.8123882,-42.7732912,false,true,false,false
9844,4001051782588,186.7985299,23.8508709,false,false,false,true
9845,4001051793524,142.5354037,28.9181555,false,false,false,true
9846,4001051796302,142.5468306,28.9409923,false,true,false,false
9847,4001052002034,215.0335988,52.9028402,false,false,true,false
9848,4001052002102,214.9682722,52.9114988,false,false,true,false
9849,4001052004057,8.054748,39.6316278,false,false,false,true
9850,4001052005737,8.097194900000002,39.66186370000001,false,false,true,false
9851,4001052006156,245.73768430000004,41.7590224,false,false,false,true
9852,4001052006293,245.7940833,41.77172720000001,false,false,false,true
9853,4001052006361,245.7952941,41.7916408,false,true,false,false
9854,4001052006397,245.7563707,41.7863119,false,false,true,false
9855,4001052006468,245.8003369,41.7797458,true,false,false,false
9856,4001052009554,355.70082610000014,-54.1876716,false,false,false,true
9857,4001052023295,259.386433,59.65071130000001,false,true,false,false
9858,4001052023346,259.4094298,59.6518564,false,false,false,true
9859,4001052024283,259.46529730000003,59.68242040000001,false,false,true,false
9860,4001052024326,259.4647172,59.68260970000001,false,false,false,false
9861,4001052024429,259.4120654,59.68596360000001,false,false,false,true
9862,4001052024515,259.37813700000004,59.68823760000001,false,false,false,true
9863,4001052024830,259.4668974,59.6990327,false,false,false,true
9864,4001052024837,259.3883688,59.6985523,false,false,false,true
9865,4001052027886,49.567782,-25.618521,false,false,true,false
9866,4001052028198,49.5156098,-25.5939265,false,true,false,false
9867,4001052028199,49.5305149,-25.5938785,false,false,false,true
9868,4001052028223,49.5127184,-25.5916117,false,false,true,false
9869,4001052028374,49.5450454,-25.579748100000003,false,false,false,true
9870,4001052028376,49.555658,-25.5755569,false,false,false,true
9871,4001052028377,49.5470907,-25.5708138,false,false,true,false
9872,4001052419062,53.03147779999999,-27.707156800000003,false,false,true,false
9873,4001052419628,53.0122476,-27.6652398,false,false,false,true
9874,4001052653928,214.7819487,53.4226796,false,false,true,false
9875,4001052654006,214.823828,53.4266679,false,false,false,true
9876,4001052654011,214.789993,53.4275988,false,false,false,true
9877,4001052654149,214.7645717,53.4333995,false,true,false,false
9878,4001052654163,214.8246266,53.43330129999999,true,false,false,false
9879,4001052654291,214.8157133,53.43838589999999,true,false,false,false
9880,4001052654307,214.7977648,53.43886679999999,false,false,false,true
9881,4001052822107,188.6108772,2.6458467,false,false,false,true
9882,4001052822737,188.6387759,2.6731084,false,false,false,true
9883,4001052975304,206.8582692,-11.7791274,false,false,false,true
9884,4001052977089,206.9020131,-11.7446573,false,true,false,false
9885,4001052977656,206.9004019,-11.734732800000002,false,true,false,false
9886,4001052992912,25.5518742,26.366535100000004,false,false,false,true
9887,4001052994099,25.5577861,26.3976899,false,false,false,true
9888,4001052994552,189.317888,62.080552,false,false,true,false
9889,4001053918005,149.6320043,2.5522902000000003,false,true,false,false
9890,4001053918554,149.6332291,2.5741522,false,false,false,true
9891,4001053921568,184.6989028,47.520166,false,false,false,true
9892,4001053933125,149.83023269999995,2.6164238,false,false,false,true
9893,4001053933322,149.7911794,2.6272168,false,false,false,true
9894,4001053933521,149.82249140000005,2.6354497,false,false,true,false
9895,4001053933635,149.807764,2.6413208,true,false,false,false
9896,4001054274971,3.6583762,-30.4811164,false,false,false,true
9897,4001054275023,3.6590644,-30.4752453,false,false,true,false
9898,4001054275142,3.7038511,-30.4649985,true,false,false,false
9899,4001054275267,3.6646755,-30.4545617,true,false,false,false
9900,4001054275315,3.6562979,-30.4507789,false,false,true,false
9901,4001054275407,3.6532153,-30.4426261,false,true,false,false
9902,4001054275500,3.6806633,-30.4344265,false,true,false,false
9903,4001054370146,186.4505861,18.2958718,false,false,false,true
9904,4001054377620,3.6819229,-30.4186759,false,false,false,true
9905,4001054377635,3.6818637,-30.4181852,false,false,false,true
9906,4001054377728,3.6945854,-30.4092131,false,false,false,true
9907,4001054465086,214.8984983,52.7776419,false,false,false,true
9908,4001054465231,214.8817067,52.781408,false,false,true,false
9909,4001054465806,214.9407554,52.79699640000001,false,false,false,true
9910,4001054465882,214.9582612,52.7959069,false,false,false,true
9911,4001054506541,189.0867149,62.1215,false,false,true,false
9912,4001054506859,189.0937761,62.1439486,false,false,false,true
9913,4001054507080,189.1583796,62.156307700000006,false,false,false,true
9914,4001054732864,181.5321439,-8.789288699999998,false,false,false,true
9915,4001054733175,181.5728779,-8.7878714,false,false,true,false
9916,4001054733583,181.5203431,-8.7841866,false,false,false,true
9917,4001055186343,149.50756909999996,2.6157485,false,false,true,false
9918,4001055186420,149.4866888,2.6198327,false,false,false,true
9919,4001055186437,149.4782565,2.6201079,false,false,false,true
9920,4001055186525,149.484049,2.6242485,false,true,false,false
9921,4001055187064,149.51968019999995,2.6514414,false,true,false,false
9922,4001055187076,149.519498,2.6521919,true,false,false,false
9923,4001055187153,149.488545,2.6551861,false,false,false,true
9924,4001055187241,149.5200944,2.6566203,false,true,false,false
9925,4001055187318,149.50226999999995,2.6597626,false,false,false,true
9926,4001055187393,149.5035897,2.6650748,false,false,false,true
9927,4001055188898,31.412780600000005,-58.49116529999999,false,false,false,true
9928,4001055447943,163.2417986,57.1339795,false,false,false,true
9929,4001055448033,163.1828616,57.14185620000001,false,false,true,false
9930,4001055448087,163.23010469999997,57.1449915,false,false,false,true
9931,4001055448118,163.2193613,57.1473304,false,false,false,true
9932,4001055448197,163.2163754,57.1524988,false,false,true,false
9933,4001055448300,163.27697619999995,57.15895620000001,false,true,false,false
9934,4001055448462,163.2548952,57.1725124,false,false,false,true
9935,4001055448542,163.21695580000005,57.18667900000001,true,false,false,false
9936,4001055669884,34.5190106,-5.1162114,false,false,false,true
9937,4001055679181,169.6402696,58.79466729999999,false,false,true,false
9938,4001055679398,169.6316208,58.8148064,false,false,true,false
9939,4001055679619,169.5603526,58.8064028,false,true,false,false
9940,4001055679791,169.6405223,58.8086807,false,true,false,false
9941,4001055679857,53.1510318,-27.7010488,false,true,false,false
9942,4001056045718,13.3584521,39.8067973,false,false,true,false
9943,4001056045816,13.3920015,39.8098042,false,false,false,true
9944,4001056045874,13.3761001,39.81140070000001,false,false,false,true
9945,4001056046035,13.354007800000002,39.8179573,false,false,false,true
9946,4001056046825,13.3321426,39.8505387,false,false,false,true
9947,4001056051258,150.1805005,1.8556562,false,false,false,true
9948,4001056051289,150.1804971,1.8554789,false,false,false,true
9949,4001056051297,150.1803973,1.8557211,false,false,false,false
9950,4001056051301,150.1686304,1.8560665,false,false,false,true
9951,4001056051544,150.1396392,1.8658189,true,false,false,false
9952,4001056051763,150.1512883,1.8760671,false,true,false,false
9953,4001056051785,150.1527028,1.8768123,false,false,false,true
9954,4001056051807,150.1493037,1.8782354,false,false,false,true
9955,4001056051973,150.195697,1.8853934,false,false,true,false
9956,4001056051979,150.1956697,1.8852159,false,false,false,false
9957,4001056051990,150.1957779,1.8855515,false,false,false,false
9958,4001056052083,150.1683516,1.8955086,false,false,false,true
9959,4001056052356,149.7303006,2.0338907,false,false,false,true
9960,4001056052588,149.7023305,2.0453416,false,false,true,false
9961,4001056053191,149.72143559999995,2.0725061,false,false,true,false
9962,4001056115512,187.4415601,7.9673079,false,false,false,true
9963,4001056160989,187.482624,7.9992021,false,false,false,true
9964,4001056188700,53.21365400000001,-27.7414637,false,false,false,true
9965,4001056690515,179.4857484,56.60475079999999,false,false,false,true
9966,4001056693654,179.507296,56.6381819,false,false,true,false
9967,4001056964138,189.0542871,62.3641238,false,false,false,true
9968,4001056964681,189.0379195,62.3927493,false,false,true,false
9969,4001056964951,189.0197369,62.4049203,false,false,true,false
9970,4001056964970,189.0242655,62.4019679,false,true,false,false
9971,4001057036822,184.3879088,37.7816628,false,true,false,false
9972,4001057548694,149.80771919999995,2.3421719,false,false,false,true
9973,4001057548726,149.7889341,2.3444716,false,false,false,true
9974,4001057548829,149.7982986,2.3508645,false,false,false,true
9975,4001057548907,149.8293456,2.3565942000000004,false,true,false,false
9976,4001057549222,149.7947919,2.3747287,false,false,false,true
9977,4001057552188,28.2383756,-13.8315582,false,false,true,false
9978,4001057552215,28.2442276,-13.828831400000002,false,false,false,true
9979,4001057552263,28.242176,-13.824855800000002,false,false,false,true
9980,4001057552576,28.258638300000005,-13.8089369,false,false,false,true
9981,4001057552705,28.2277907,-13.8035258,false,false,false,true
9982,4001057552871,28.2393402,-13.7959772,false,false,false,true
9983,4001057553049,28.243915,-13.7867611,false,false,false,true
9984,4001057553134,28.2406445,-13.777028,false,false,true,false
9985,4001057557987,15.9309863,21.8868861,false,false,false,true
9986,4001057574302,185.3369219,-2.3747542,false,false,true,false
9987,4001057574320,185.3359057,-2.3728339,true,false,false,false
9988,4001057574328,185.3237104,-2.3720622,false,true,false,false
9989,4001057574384,185.3216316,-2.3658262000000003,false,false,false,true
9990,4001057574424,185.3209172,-2.3625841,false,false,true,false
9991,4001057574459,185.3295322,-2.3593796,false,true,false,false
9992,4001057574530,185.3116677,-2.3527575,false,false,false,true
9993,4001057574584,185.3086602,-2.349799,false,false,false,true
9994,4001057574618,185.3431956,-2.3474088,false,false,false,true
9995,4001057574633,185.346825,-2.3469478,false,false,true,false
9996,4001057574637,185.3367016,-2.346606,false,false,true,false
9997,4001057574656,185.3068822,-2.3453783,false,false,false,true
9998,4001057633601,215.97589680000004,24.0697298,false,false,false,true
9999,4001058209106,355.6085655,-35.5611929,false,false,false,true
10000,4001058209352,355.5735188,-35.5476571,false,false,true,false
10001,4001058602872,322.344423,-7.7119254,false,false,true,false
10002,4001058602969,322.35243060000005,-7.710472599999999,false,false,true,false
10003,4001058603807,322.37255710000005,-7.694388900000001,false,true,false,false
10004,4001058604368,322.3648843,-7.6838177,false,false,false,true
10005,4001058604593,322.3722804,-7.678952099999999,false,false,true,false
10006,4001058604812,322.3365398,-7.6741967,false,false,false,true
10007,4001058604992,322.3840213,-7.6611386,false,false,false,true
10008,4001058624830,255.3212566,64.22137289999999,false,false,true,false
10009,4001058624876,255.2872705,64.224292,false,false,false,true
10010,4001058624988,255.3205529,64.2286272,false,false,true,false
10011,4001058624989,255.3207699,64.2282995,false,false,false,false
10012,4001058625020,255.2984525,64.2323837,false,true,false,false
10013,4001058625056,255.3172848,64.2317701,false,false,false,true
10014,4001058625098,255.3550162,64.23247370000001,false,false,false,true
10015,4001058625102,255.2990347,64.2328728,true,false,false,false
10016,4001058625110,255.261315,64.2336094,false,false,false,true
10017,4001058625114,255.3021257,64.2320718,false,false,true,false
10018,4001058625144,255.3552291,64.2351899,false,true,false,false
10019,4001058625216,255.3309183,64.23672710000001,false,false,true,false
10020,4001058625232,255.3102351,64.23575720000001,false,false,false,true
10021,4001058625244,255.33479480000003,64.2365774,false,false,false,true
10022,4001058625255,255.3272065,64.236813,false,false,true,false
10023,4001058625262,255.3264603,64.2367754,false,false,false,false
10024,4001058625345,255.3633292,64.2388048,false,false,false,true
10025,4001058625354,255.3262528,64.23893170000001,false,false,false,true
10026,4001058625360,255.31754730000003,64.239023,false,true,false,false
10027,4001058625563,255.3745675,64.2469747,false,false,true,false
10028,4001058625566,255.3475316,64.24803399999999,false,false,false,true
10029,4001058625575,255.3489724,64.2475616,false,false,false,false
10030,4001058625599,255.259656,64.2488735,false,false,false,true
10031,4001058625709,255.34070040000003,64.25176479999999,false,false,false,true
10032,4001058625713,255.3503499,64.2517363,false,false,true,false
10033,4001058625775,255.33030180000003,64.2557004,false,false,false,true
10034,4001058625899,255.2890838,64.2584664,false,false,false,true
10035,4001058625987,255.37687940000004,64.2613296,false,false,true,false
10036,4001058626019,255.3364732,64.2630566,true,false,false,false
10037,4001058626022,255.2562864,64.2631098,true,false,false,false
10038,4001058626110,255.2597055,64.265624,false,false,false,true
10039,4001058626113,255.3344529,64.2684118,false,false,false,true
10040,4001058626276,255.3368378,64.2652044,false,false,true,false
10041,4001058632301,149.24965,68.5734688,false,false,false,true
10042,4001058647142,149.236698,68.5913299,true,false,false,false
10043,4001058657760,149.20265880000005,68.603041,false,false,false,true
10044,4001058663013,149.2212826,68.61562590000001,false,false,false,true
10045,4001058663712,149.3001822,68.6121048,true,false,false,false
10046,4001058666006,149.2078805,68.6328473,false,false,true,false
10047,4001058666337,149.26564019999995,68.6243843,false,false,false,true
10048,4001058666650,149.213955,68.6321703,false,false,false,true
10049,4001058667282,149.2853511,68.6221343,true,false,false,false
10050,4001058803702,52.93531170000001,-27.7032782,false,false,true,false
10051,4001058804026,52.93320550000001,-27.6976687,false,false,false,true
10052,4001058804102,52.9591693,-27.6964305,false,false,true,false
10053,4001058804440,52.9601027,-27.6895681,false,false,false,true
10054,4001058804744,52.937167,-27.6822881,false,false,false,true
10055,4001058839682,164.1109316,-3.7367201,false,false,false,true
10056,4001058839902,164.1068881,-3.7304726,false,false,false,true
10057,4001058840006,164.1055447,-3.7270176,false,false,false,true
10058,4001058840171,164.107355,-3.723034,false,false,false,true
10059,4001058840204,164.1151962,-3.7219821,false,false,false,true
10060,4001058840251,164.1597499,-3.7213099,false,false,false,true
10061,4001058840409,164.1101501,-3.7170638,false,false,true,false
10062,4001058840943,164.10557749999995,-3.7030584,false,true,false,false
10063,4001058842268,31.4907409,-58.47284250000001,false,false,false,true
10064,4001058842317,31.4427939,-58.4693757,false,false,true,false
10065,4001058842558,31.476174600000004,-58.4559013,false,true,false,false
10066,4001058929863,194.7499574,14.1914108,false,false,false,true
10067,4001059071087,181.5219859,-8.8227067,false,false,false,true
10068,4001059262938,229.8704322,-81.49977059999998,true,false,false,false
10069,4001059295717,138.97174950000002,44.3535829,false,false,false,true
10070,4001059407532,234.3791515,2.3295575,false,true,false,false
10071,4001059407543,234.3794841,2.3313686,false,false,false,true
10072,4001059407683,234.3560273,2.341319,false,false,false,true
10073,4001059407687,234.3736315,2.3414402,false,true,false,false
10074,4001059407749,234.35013590000003,2.3444261,false,true,false,false
10075,4001059407836,234.3826474,2.3509366000000003,true,false,false,false
10076,4001059407838,234.3729238,2.3513995,false,false,false,true
10077,4001059407862,234.3728124,2.3519214,true,false,false,false
10078,4001059407903,234.380133,2.3543634,false,false,false,true
10079,4001059407904,234.3829378,2.3539439,false,false,false,true
10080,4001059407946,234.3481152,2.3565548,false,false,true,false
10081,4001059408019,234.3649269,2.3614296,true,false,false,false
10082,4001059408175,234.34527230000003,2.3748441,false,false,false,true
10083,4001059408226,32.6948893,-51.0418347,false,false,false,true
10084,4001059408236,32.6981724,-51.0400809,false,false,false,true
10085,4001059408337,32.7672297,-51.0301858,false,false,false,true
10086,4001059408821,32.728282300000004,-51.0015216,false,true,false,false
10087,4001059409058,32.747773800000004,-50.9891197,false,false,true,false
10088,4001059409756,32.7231737,-50.997923,false,false,false,true
10089,4001059411129,194.957047,27.922667600000004,false,false,true,false
10090,4001059411498,194.9828788,27.9316699,false,false,false,true
10091,4001059801850,53.3264569,-50.4387119,false,false,false,true
10092,4001059813167,53.2748639,-50.40485870000001,false,false,false,true
10093,4001059972414,214.5362819,52.65886629999999,false,false,false,true
10094,4001059972847,214.5109397,52.6749346,false,false,true,false
10095,4001059973015,214.483582,52.6791782,false,false,true,false
10096,4001059973101,214.5425813,52.6813012,false,true,false,false
10097,4001059973737,214.4697399,52.6948111,false,false,false,true
10098,4001059973830,214.5218974,52.6968682,false,false,false,true
10099,4001059973844,214.5462621,52.69698860000001,false,false,false,true
10100,4001059974285,214.5421546,52.70894010000001,false,false,false,true
10101,4001059974368,214.5136837,52.7108652,false,false,true,false
10102,4001059974473,214.5032466,52.7144203,false,false,true,false
10103,4001059974707,214.5439129,52.7187045,false,false,false,true
10104,4001059974861,214.5276511,52.7235291,false,true,false,false
10105,4001060094287,214.554379,52.6860306,false,false,false,true
10106,4001060097522,1.6296569,15.4757211,false,false,true,false
10107,4001060097627,1.6278905,15.4849518,false,false,false,true
10108,4001060098472,1.6315466,15.524116,false,false,false,true
10109,4001060391092,3.4932343999999995,-30.3910339,true,false,false,false
10110,4001060554853,195.492566,27.9012312,false,false,true,false
10111,4001060555288,195.477531,27.9089913,false,true,false,false
10112,4001060555503,195.4918623,27.915538800000004,false,false,false,true
10113,4001060560859,150.3131666,2.1717387,false,false,false,true
10114,4001060561102,150.348298,2.181925,false,false,false,true
10115,4001060561109,150.34843669999995,2.1820863,false,false,false,false
10116,4001060638517,12.286195,42.74575170000001,false,false,false,true
10117,4001060642615,12.2909148,42.7678519,false,false,false,true
10118,4001060647215,246.4249443,-8.5312765,false,false,false,true
10119,4001060647277,246.4179256,-8.5302714,false,true,false,false
10120,4001060647616,246.42078480000004,-8.520677099999999,false,false,true,false
10121,4001060647961,246.4179195,-8.509623199999998,false,false,true,false
10122,4001060648096,246.4203595,-8.5042833,false,false,false,true
10123,4001060648115,246.4228824,-8.5036498,false,false,false,true
10124,4001060648181,246.4159386,-8.5011877,true,false,false,false
10125,4001060648192,246.4603108,-8.500617199999999,false,false,false,true
10126,4001060648399,246.429017,-8.4944966,true,false,false,false
10127,4001060648610,246.4290091,-8.4941491,false,true,false,false
10128,4001060725750,64.1578088,-24.1317751,false,false,false,true
10129,4001060728383,171.1230358,43.8549443,false,false,true,false
10130,4001060728668,171.12088390000005,43.86482210000001,false,false,false,true
10131,4001060728779,171.16494369999995,43.8697643,false,false,false,true
10132,4001060748430,189.4776858,62.1068116,false,false,true,false
10133,4001060748436,189.4774127,62.1070434,false,false,true,false
10134,4001060748471,189.5212766,62.1091451,false,false,true,false
10135,4001060748832,189.5034861,62.14507430000001,false,false,false,true
10136,4001060819433,150.66219019999997,2.1296218,true,false,false,false
10137,4001060819486,150.6468161,2.1402908,false,false,false,true
10138,4001060820466,53.366839,-28.0059137,false,false,false,true
10139,4001060820860,53.39337809999999,-27.99717870000001,false,false,false,true
10140,4001060822399,53.3696019,-27.9691435,false,true,false,false
10141,4001060869038,259.6498557,58.74258270000001,false,true,false,false
10142,4001060869118,259.6780133,58.7444303,false,false,false,true
10143,4001060869367,259.5999717,58.7525194,false,false,false,true
10144,4001060869647,259.6736797,58.7636504,false,false,true,false
10145,4001060869683,259.6839329,58.7669428,false,false,false,true
10146,4001060869960,259.6065093,58.777556,false,false,true,false
10147,4001060869991,259.6831145,58.7794738,false,false,false,true
10148,4001060870095,259.6369513,58.7837454,false,false,false,true
10149,4001060871435,143.4517597,55.2155794,false,false,true,false
10150,4001060882070,89.7007252,-73.04978349999998,true,false,false,false
10151,4001060893245,87.3109046,-62.0923209,false,false,true,false
10152,4001060894952,87.3541397,-62.0669736,false,true,false,false
10153,4001060910914,189.0205722,28.9765349,false,false,true,false
10154,4001060910927,189.0615563,28.9771398,false,true,false,false
10155,4001060911057,189.0771014,28.9837258,false,true,false,false
10156,4001060911080,189.04182240000003,28.9852648,false,false,true,false
10157,4001060911261,189.0464719,28.9914893,false,false,false,true
10158,4001060911356,189.0756216,28.9948608,false,false,false,true
10159,4001060911611,189.0554238,29.0062404,false,false,false,true
10160,4001060914821,150.2045119,2.0580617,false,false,false,true
10161,4001060915022,150.1972977,2.0673064,false,false,false,true
10162,4001060915147,150.23088059999995,2.0724759,false,true,false,false
10163,4001060915410,150.2056354,2.0833692,false,false,true,false
10164,4001060915625,150.2081168,2.0932444,false,true,false,false
10165,4001060915963,150.2038913,2.1005169,false,false,false,true
10166,4001060917474,202.03163590000003,-27.379791600000004,false,false,true,false
10167,4001060917675,201.9841451,-27.3715958,false,false,false,true
10168,4001060917767,202.03223280000003,-27.3687094,false,false,false,true
10169,4001060917795,201.9792104,-27.3680751,true,false,false,false
10170,4001060917820,201.9819921,-27.3675875,false,false,false,true
10171,4001060917989,202.03592340000003,-27.3629717,false,false,true,false
10172,4001060918007,202.0254253,-27.360808,false,false,false,true
10173,4001060918052,201.9809912,-27.3617757,false,false,false,true
10174,4001060918501,202.0253764,-27.3538962,true,false,false,false
10175,4001060919155,202.0407046,-27.3437961,false,false,false,true
10176,4001060919376,202.027243,-27.3377604,false,false,false,true
10177,4001060919381,202.0355937,-27.3382115,false,false,false,true
10178,4001060919604,202.01726090000005,-27.3320237,false,false,false,true
10179,4001060920362,164.3626636,-3.536728,false,false,true,false
10180,4001060920830,164.3019641,-3.5261021,false,true,false,false
10181,4001060921071,164.334939,-3.5218177,true,false,false,false
10182,4001060921353,164.3339615,-3.5144768,false,false,true,false
10183,4001060921478,164.332354,-3.5100939,true,false,false,false
10184,4001060921730,164.3436619,-3.499121,false,false,false,true
10185,4001060922588,202.0232519,-27.3626335,true,false,false,false
10186,4001061073144,194.1179516,27.2023752,false,false,false,true
10187,4001061073457,194.1582048,27.229917,false,false,true,false
10188,4001061073604,194.1135182,27.2480201,false,true,false,false
10189,4001061087938,184.9159671,47.33093510000001,false,false,false,true
10190,4001061107420,189.9992404,13.7821112,false,false,true,false
10191,4001061111399,194.1132586,27.2478775,false,false,false,true
10192,4001061111452,194.1138544,27.2479526,true,false,false,false
10193,4001061129750,265.2683281,68.8844964,false,false,false,true
10194,4001061129934,265.24861,68.8964784,false,false,false,true
10195,4001061129954,265.188102,68.8975583,true,false,false,false
10196,4001061129957,265.1875632,68.8971925,true,false,false,false
10197,4001061130012,265.2260793,68.9008578,false,true,false,false
10198,4001061130055,265.2759376,68.9035068,false,false,false,true
10199,4001061130075,265.287688,68.90518399999999,false,false,true,false
10200,4001061130083,265.28792819999995,68.90534659999999,false,false,false,false
10201,4001061130104,265.1863263,68.90720879999999,false,false,false,true
10202,4001061130282,265.2511312,68.91576359999999,false,false,true,false
10203,4001061130319,265.2564007,68.9146536,false,true,false,false
10204,4001061130321,265.3049832,68.91390240000001,false,false,true,false
10205,4001061209131,22.9937676,-13.6162658,false,false,false,true
10206,4001061300205,165.75619319999996,76.80955379999997,false,false,false,true
10207,4001061300272,165.85183659999996,76.8143833,false,false,true,false
